parent stop id;nr of child stop facilities
gtfs_tw_v5_CYI308418;1
gtfs_tw_v5_CYI308419;1
gtfs_tw_v5_CYI308420;1
gtfs_tw_v5_CYI308422;1
gtfs_tw_v5_CYI308423;1
gtfs_tw_v5_CYI308424;1
gtfs_tw_v5_CYI308425;1
gtfs_tw_v5_CYI308426;1
gtfs_tw_v5_CYI308427;1
gtfs_tw_v5_CYI308428;1
gtfs_tw_v5_CYI308429;1
gtfs_tw_v5_CYI308430;1
gtfs_tw_v5_CYI308431;1
gtfs_tw_v5_CYI308432;1
gtfs_tw_v5_CYI308433;1
gtfs_tw_v5_CYI308434;1
gtfs_tw_v5_CYI308435;1
gtfs_tw_v5_CYI308436;1
gtfs_tw_v5_CYI308437;1
gtfs_tw_v5_CYI308438;1
gtfs_tw_v5_CYI308441;1
gtfs_tw_v5_CYI308442;1
gtfs_tw_v5_CYI308443;1
gtfs_tw_v5_CYI308444;1
gtfs_tw_v5_CYI308723;1
gtfs_tw_v5_CYI308725;1
gtfs_tw_v5_CYI308727;1
gtfs_tw_v5_CYI308729;1
gtfs_tw_v5_CYI308731;1
gtfs_tw_v5_CYI308733;1
gtfs_tw_v5_CYI308735;1
gtfs_tw_v5_CYI308736;1
gtfs_tw_v5_CYI308737;1
gtfs_tw_v5_CYI308738;1
gtfs_tw_v5_CYI308739;1
gtfs_tw_v5_CYI309053;1
gtfs_tw_v5_CYI309054;1
gtfs_tw_v5_CYI309055;1
gtfs_tw_v5_CYI309056;1
gtfs_tw_v5_CYI309059;1
gtfs_tw_v5_CYI309060;1
gtfs_tw_v5_CYI309061;1
gtfs_tw_v5_CYI309062;1
gtfs_tw_v5_CYI309143;1
gtfs_tw_v5_CYI309144;1
gtfs_tw_v5_CYI309145;1
gtfs_tw_v5_CYI309146;1
gtfs_tw_v5_CYI309147;1
gtfs_tw_v5_CYI309148;1
gtfs_tw_v5_CYI309149;1
gtfs_tw_v5_CYI309170;1
gtfs_tw_v5_CYI309172;1
gtfs_tw_v5_CYI309173;1
gtfs_tw_v5_CYI309174;1
gtfs_tw_v5_CYI309175;1
gtfs_tw_v5_CYI309176;1
gtfs_tw_v5_CYI309177;1
gtfs_tw_v5_CYI309178;1
gtfs_tw_v5_CYI309179;1
gtfs_tw_v5_CYI309180;1
gtfs_tw_v5_CYI309181;1
gtfs_tw_v5_CYI309182;1
gtfs_tw_v5_CYI309193;1
gtfs_tw_v5_CYI309194;1
gtfs_tw_v5_CYI309195;1
gtfs_tw_v5_CYI309196;1
gtfs_tw_v5_CYI309197;1
gtfs_tw_v5_CYI309198;1
gtfs_tw_v5_CYI309199;1
gtfs_tw_v5_CYI309200;1
gtfs_tw_v5_CYI309201;1
gtfs_tw_v5_CYI309202;1
gtfs_tw_v5_CYQ297507;1
gtfs_tw_v5_CYQ297533;1
gtfs_tw_v5_CYQ297534;1
gtfs_tw_v5_CYQ297535;1
gtfs_tw_v5_CYQ297536;1
gtfs_tw_v5_CYQ297537;1
gtfs_tw_v5_CYQ297538;1
gtfs_tw_v5_CYQ297539;1
gtfs_tw_v5_CYQ297545;1
gtfs_tw_v5_CYQ297546;1
gtfs_tw_v5_CYQ297549;1
gtfs_tw_v5_CYQ297554;1
gtfs_tw_v5_CYQ297557;1
gtfs_tw_v5_CYQ297560;1
gtfs_tw_v5_CYQ297565;1
gtfs_tw_v5_CYQ297566;1
gtfs_tw_v5_CYQ297570;1
gtfs_tw_v5_CYQ297571;1
gtfs_tw_v5_CYQ297572;1
gtfs_tw_v5_CYQ297575;1
gtfs_tw_v5_CYQ297576;1
gtfs_tw_v5_CYQ297578;1
gtfs_tw_v5_CYQ297579;1
gtfs_tw_v5_CYQ297580;1
gtfs_tw_v5_CYQ297581;1
gtfs_tw_v5_CYQ297606;1
gtfs_tw_v5_CYQ297608;1
gtfs_tw_v5_CYQ297609;1
gtfs_tw_v5_CYQ297610;1
gtfs_tw_v5_CYQ297611;1
gtfs_tw_v5_CYQ297612;1
gtfs_tw_v5_CYQ297613;1
gtfs_tw_v5_CYQ297614;1
gtfs_tw_v5_CYQ297615;1
gtfs_tw_v5_CYQ297616;1
gtfs_tw_v5_CYQ297617;1
gtfs_tw_v5_CYQ297618;1
gtfs_tw_v5_CYQ297619;1
gtfs_tw_v5_CYQ297620;1
gtfs_tw_v5_CYQ297621;1
gtfs_tw_v5_CYQ297622;1
gtfs_tw_v5_CYQ297623;1
gtfs_tw_v5_CYQ297624;1
gtfs_tw_v5_CYQ297625;1
gtfs_tw_v5_CYQ297626;1
gtfs_tw_v5_CYQ297627;1
gtfs_tw_v5_CYQ297628;1
gtfs_tw_v5_CYQ297629;1
gtfs_tw_v5_CYQ297630;1
gtfs_tw_v5_CYQ297631;1
gtfs_tw_v5_CYQ297632;1
gtfs_tw_v5_CYQ297633;1
gtfs_tw_v5_CYQ297634;1
gtfs_tw_v5_CYQ297635;1
gtfs_tw_v5_CYQ297636;1
gtfs_tw_v5_CYQ297637;1
gtfs_tw_v5_CYQ297638;1
gtfs_tw_v5_CYQ297639;1
gtfs_tw_v5_CYQ297640;1
gtfs_tw_v5_CYQ297641;1
gtfs_tw_v5_CYQ297642;1
gtfs_tw_v5_CYQ297643;1
gtfs_tw_v5_CYQ297644;1
gtfs_tw_v5_CYQ297645;1
gtfs_tw_v5_CYQ297646;1
gtfs_tw_v5_CYQ297647;1
gtfs_tw_v5_CYQ297648;1
gtfs_tw_v5_CYQ297649;1
gtfs_tw_v5_CYQ297650;1
gtfs_tw_v5_CYQ297651;1
gtfs_tw_v5_CYQ297652;1
gtfs_tw_v5_CYQ297654;1
gtfs_tw_v5_CYQ297655;1
gtfs_tw_v5_CYQ297656;1
gtfs_tw_v5_CYQ297658;1
gtfs_tw_v5_CYQ297659;1
gtfs_tw_v5_CYQ297660;1
gtfs_tw_v5_CYQ297661;1
gtfs_tw_v5_CYQ297662;1
gtfs_tw_v5_CYQ298682;1
gtfs_tw_v5_CYQ298684;1
gtfs_tw_v5_CYQ298868;1
gtfs_tw_v5_CYQ299142;1
gtfs_tw_v5_CYQ299143;1
gtfs_tw_v5_CYQ299144;1
gtfs_tw_v5_CYQ300263;1
gtfs_tw_v5_CYQ300264;1
gtfs_tw_v5_CYQ300266;1
gtfs_tw_v5_CYQ300268;1
gtfs_tw_v5_CYQ300269;1
gtfs_tw_v5_CYQ300270;1
gtfs_tw_v5_CYQ300271;1
gtfs_tw_v5_CYQ300272;1
gtfs_tw_v5_CYQ300273;1
gtfs_tw_v5_CYQ300274;1
gtfs_tw_v5_CYQ300276;1
gtfs_tw_v5_CYQ300277;1
gtfs_tw_v5_CYQ300312;1
gtfs_tw_v5_CYQ300770;1
gtfs_tw_v5_CYQ300771;1
gtfs_tw_v5_CYQ300772;1
gtfs_tw_v5_CYQ300773;1
gtfs_tw_v5_CYQ300781;1
gtfs_tw_v5_CYQ300782;1
gtfs_tw_v5_CYQ300789;1
gtfs_tw_v5_CYQ300790;1
gtfs_tw_v5_CYQ300791;1
gtfs_tw_v5_CYQ300792;1
gtfs_tw_v5_CYQ300793;1
gtfs_tw_v5_CYQ300794;1
gtfs_tw_v5_CYQ300795;1
gtfs_tw_v5_CYQ300796;1
gtfs_tw_v5_CYQ300797;1
gtfs_tw_v5_CYQ300798;1
gtfs_tw_v5_CYQ300799;1
gtfs_tw_v5_CYQ300800;1
gtfs_tw_v5_CYQ300801;1
gtfs_tw_v5_CYQ300802;1
gtfs_tw_v5_CYQ300866;1
gtfs_tw_v5_CYQ300872;1
gtfs_tw_v5_CYQ300874;1
gtfs_tw_v5_CYQ300875;1
gtfs_tw_v5_CYQ300876;1
gtfs_tw_v5_CYQ300877;1
gtfs_tw_v5_CYQ300878;1
gtfs_tw_v5_CYQ300879;1
gtfs_tw_v5_CYQ301940;1
gtfs_tw_v5_CYQ301941;1
gtfs_tw_v5_CYQ301986;1
gtfs_tw_v5_CYQ301987;1
gtfs_tw_v5_CYQ302197;1
gtfs_tw_v5_CYQ302375;1
gtfs_tw_v5_CYQ302386;1
gtfs_tw_v5_CYQ302390;1
gtfs_tw_v5_CYQ302525;1
gtfs_tw_v5_CYQ302567;1
gtfs_tw_v5_CYQ302642;1
gtfs_tw_v5_CYQ302643;1
gtfs_tw_v5_CYQ302726;1
gtfs_tw_v5_CYQ302853;1
gtfs_tw_v5_CYQ302854;1
gtfs_tw_v5_CYQ302855;1
gtfs_tw_v5_CYQ302856;1
gtfs_tw_v5_CYQ303107;1
gtfs_tw_v5_CYQ303108;1
gtfs_tw_v5_CYQ303109;1
gtfs_tw_v5_CYQ303110;1
gtfs_tw_v5_CYQ303243;1
gtfs_tw_v5_CYQ303246;1
gtfs_tw_v5_CYQ303275;1
gtfs_tw_v5_CYQ303277;1
gtfs_tw_v5_CYQ303278;1
gtfs_tw_v5_CYQ303279;1
gtfs_tw_v5_CYQ303280;1
gtfs_tw_v5_CYQ303281;1
gtfs_tw_v5_CYQ303282;1
gtfs_tw_v5_CYQ303283;1
gtfs_tw_v5_CYQ303363;1
gtfs_tw_v5_CYQ303365;1
gtfs_tw_v5_CYQ303366;1
gtfs_tw_v5_CYQ303370;1
gtfs_tw_v5_CYQ303378;1
gtfs_tw_v5_CYQ303379;1
gtfs_tw_v5_CYQ303389;1
gtfs_tw_v5_CYQ303392;1
gtfs_tw_v5_CYQ303393;1
gtfs_tw_v5_CYQ303453;1
gtfs_tw_v5_CYQ303454;1
gtfs_tw_v5_CYQ303483;1
gtfs_tw_v5_CYQ303637;1
gtfs_tw_v5_CYQ303638;1
gtfs_tw_v5_CYQ303727;1
gtfs_tw_v5_CYQ303728;1
gtfs_tw_v5_CYQ303729;1
gtfs_tw_v5_CYQ303730;1
gtfs_tw_v5_CYQ303731;1
gtfs_tw_v5_CYQ303732;1
gtfs_tw_v5_CYQ303733;1
gtfs_tw_v5_CYQ303734;1
gtfs_tw_v5_CYQ303735;1
gtfs_tw_v5_CYQ303736;1
gtfs_tw_v5_CYQ303737;1
gtfs_tw_v5_CYQ303738;1
gtfs_tw_v5_CYQ303739;1
gtfs_tw_v5_CYQ303740;1
gtfs_tw_v5_CYQ303741;1
gtfs_tw_v5_CYQ303742;1
gtfs_tw_v5_CYQ303743;1
gtfs_tw_v5_CYQ303744;1
gtfs_tw_v5_CYQ303745;1
gtfs_tw_v5_CYQ303746;1
gtfs_tw_v5_CYQ303747;1
gtfs_tw_v5_CYQ303748;1
gtfs_tw_v5_CYQ303749;1
gtfs_tw_v5_CYQ303750;1
gtfs_tw_v5_CYQ303751;1
gtfs_tw_v5_CYQ303752;1
gtfs_tw_v5_CYQ303753;1
gtfs_tw_v5_CYQ303754;1
gtfs_tw_v5_CYQ303755;1
gtfs_tw_v5_CYQ303756;1
gtfs_tw_v5_CYQ303757;1
gtfs_tw_v5_CYQ303758;1
gtfs_tw_v5_CYQ303759;1
gtfs_tw_v5_CYQ303760;1
gtfs_tw_v5_CYQ303761;1
gtfs_tw_v5_CYQ303762;1
gtfs_tw_v5_CYQ303763;1
gtfs_tw_v5_CYQ303764;1
gtfs_tw_v5_CYQ303776;1
gtfs_tw_v5_CYQ303777;1
gtfs_tw_v5_CYQ303778;1
gtfs_tw_v5_CYQ303779;1
gtfs_tw_v5_CYQ303780;1
gtfs_tw_v5_CYQ303781;1
gtfs_tw_v5_CYQ303782;1
gtfs_tw_v5_CYQ303783;1
gtfs_tw_v5_CYQ303784;1
gtfs_tw_v5_CYQ303785;1
gtfs_tw_v5_CYQ303786;1
gtfs_tw_v5_CYQ303848;1
gtfs_tw_v5_CYQ303856;1
gtfs_tw_v5_CYQ303857;1
gtfs_tw_v5_CYQ303858;1
gtfs_tw_v5_CYQ303859;1
gtfs_tw_v5_CYQ303860;1
gtfs_tw_v5_CYQ303861;1
gtfs_tw_v5_CYQ303862;1
gtfs_tw_v5_CYQ303863;1
gtfs_tw_v5_CYQ303864;1
gtfs_tw_v5_CYQ303865;1
gtfs_tw_v5_CYQ304021;1
gtfs_tw_v5_CYQ304022;1
gtfs_tw_v5_CYQ304025;1
gtfs_tw_v5_CYQ304026;1
gtfs_tw_v5_CYQ304027;1
gtfs_tw_v5_CYQ304028;1
gtfs_tw_v5_CYQ304029;1
gtfs_tw_v5_CYQ304030;1
gtfs_tw_v5_CYQ304031;1
gtfs_tw_v5_CYQ304032;1
gtfs_tw_v5_CYQ304033;1
gtfs_tw_v5_CYQ304034;1
gtfs_tw_v5_CYQ304035;1
gtfs_tw_v5_CYQ304036;1
gtfs_tw_v5_CYQ304037;1
gtfs_tw_v5_CYQ304038;1
gtfs_tw_v5_CYQ304039;1
gtfs_tw_v5_CYQ304040;1
gtfs_tw_v5_CYQ304041;1
gtfs_tw_v5_CYQ304042;1
gtfs_tw_v5_CYQ304043;1
gtfs_tw_v5_CYQ304044;1
gtfs_tw_v5_CYQ304045;1
gtfs_tw_v5_CYQ304046;1
gtfs_tw_v5_CYQ304047;1
gtfs_tw_v5_CYQ304048;1
gtfs_tw_v5_CYQ304049;1
gtfs_tw_v5_CYQ304050;1
gtfs_tw_v5_CYQ304051;1
gtfs_tw_v5_CYQ304052;1
gtfs_tw_v5_CYQ304053;1
gtfs_tw_v5_CYQ304054;1
gtfs_tw_v5_CYQ304055;1
gtfs_tw_v5_CYQ304056;1
gtfs_tw_v5_CYQ304061;1
gtfs_tw_v5_CYQ304062;1
gtfs_tw_v5_CYQ304063;1
gtfs_tw_v5_CYQ304064;1
gtfs_tw_v5_CYQ304065;1
gtfs_tw_v5_CYQ304066;1
gtfs_tw_v5_CYQ304067;1
gtfs_tw_v5_CYQ304068;1
gtfs_tw_v5_CYQ304069;1
gtfs_tw_v5_CYQ304070;1
gtfs_tw_v5_CYQ304071;1
gtfs_tw_v5_CYQ304074;1
gtfs_tw_v5_CYQ304075;1
gtfs_tw_v5_CYQ304082;1
gtfs_tw_v5_CYQ304354;1
gtfs_tw_v5_CYQ304441;1
gtfs_tw_v5_CYQ304499;1
gtfs_tw_v5_CYQ304500;1
gtfs_tw_v5_CYQ304501;1
gtfs_tw_v5_CYQ304502;1
gtfs_tw_v5_CYQ304503;1
gtfs_tw_v5_CYQ304504;1
gtfs_tw_v5_CYQ304505;1
gtfs_tw_v5_CYQ304506;1
gtfs_tw_v5_CYQ304507;1
gtfs_tw_v5_CYQ304508;1
gtfs_tw_v5_CYQ304509;1
gtfs_tw_v5_CYQ304510;1
gtfs_tw_v5_CYQ304511;1
gtfs_tw_v5_CYQ304512;1
gtfs_tw_v5_CYQ304514;1
gtfs_tw_v5_CYQ304515;1
gtfs_tw_v5_CYQ304516;1
gtfs_tw_v5_CYQ304517;1
gtfs_tw_v5_CYQ304518;1
gtfs_tw_v5_CYQ304519;1
gtfs_tw_v5_CYQ304520;1
gtfs_tw_v5_CYQ304521;1
gtfs_tw_v5_CYQ304522;1
gtfs_tw_v5_CYQ304523;1
gtfs_tw_v5_CYQ304524;1
gtfs_tw_v5_CYQ304525;1
gtfs_tw_v5_CYQ304529;1
gtfs_tw_v5_CYQ304530;1
gtfs_tw_v5_CYQ304531;1
gtfs_tw_v5_CYQ304532;1
gtfs_tw_v5_CYQ304533;1
gtfs_tw_v5_CYQ304534;1
gtfs_tw_v5_CYQ304535;1
gtfs_tw_v5_CYQ304536;1
gtfs_tw_v5_CYQ304537;1
gtfs_tw_v5_CYQ304538;1
gtfs_tw_v5_CYQ304539;1
gtfs_tw_v5_CYQ304540;1
gtfs_tw_v5_CYQ304541;1
gtfs_tw_v5_CYQ304542;1
gtfs_tw_v5_CYQ304543;1
gtfs_tw_v5_CYQ304544;1
gtfs_tw_v5_CYQ304545;1
gtfs_tw_v5_CYQ304546;1
gtfs_tw_v5_CYQ304547;1
gtfs_tw_v5_CYQ304588;1
gtfs_tw_v5_CYQ304589;1
gtfs_tw_v5_CYQ304591;1
gtfs_tw_v5_CYQ304592;1
gtfs_tw_v5_CYQ304593;1
gtfs_tw_v5_CYQ304594;1
gtfs_tw_v5_CYQ304595;1
gtfs_tw_v5_CYQ304596;1
gtfs_tw_v5_CYQ304598;1
gtfs_tw_v5_CYQ304599;1
gtfs_tw_v5_CYQ304600;1
gtfs_tw_v5_CYQ304601;1
gtfs_tw_v5_CYQ304602;1
gtfs_tw_v5_CYQ304604;1
gtfs_tw_v5_CYQ304608;1
gtfs_tw_v5_CYQ304609;1
gtfs_tw_v5_CYQ304610;1
gtfs_tw_v5_CYQ304611;1
gtfs_tw_v5_CYQ304612;1
gtfs_tw_v5_CYQ304613;1
gtfs_tw_v5_CYQ304620;1
gtfs_tw_v5_CYQ304621;1
gtfs_tw_v5_CYQ304622;1
gtfs_tw_v5_CYQ304741;1
gtfs_tw_v5_CYQ304742;1
gtfs_tw_v5_CYQ304909;1
gtfs_tw_v5_CYQ304912;1
gtfs_tw_v5_CYQ305472;1
gtfs_tw_v5_CYQ305473;1
gtfs_tw_v5_CYQ305474;1
gtfs_tw_v5_CYQ305475;1
gtfs_tw_v5_CYQ305476;1
gtfs_tw_v5_CYQ305477;1
gtfs_tw_v5_CYQ305478;1
gtfs_tw_v5_CYQ305479;1
gtfs_tw_v5_CYQ305480;1
gtfs_tw_v5_CYQ305481;1
gtfs_tw_v5_CYQ305482;1
gtfs_tw_v5_CYQ305483;1
gtfs_tw_v5_CYQ305484;1
gtfs_tw_v5_CYQ305485;1
gtfs_tw_v5_CYQ305486;1
gtfs_tw_v5_CYQ305487;1
gtfs_tw_v5_CYQ305488;1
gtfs_tw_v5_CYQ305489;1
gtfs_tw_v5_CYQ305490;1
gtfs_tw_v5_CYQ305491;1
gtfs_tw_v5_CYQ305492;1
gtfs_tw_v5_CYQ305493;1
gtfs_tw_v5_CYQ305494;1
gtfs_tw_v5_CYQ305495;1
gtfs_tw_v5_CYQ305520;1
gtfs_tw_v5_CYQ305521;1
gtfs_tw_v5_CYQ305522;1
gtfs_tw_v5_CYQ305523;1
gtfs_tw_v5_CYQ305524;1
gtfs_tw_v5_CYQ305728;1
gtfs_tw_v5_CYQ305755;1
gtfs_tw_v5_CYQ305756;1
gtfs_tw_v5_CYQ305943;1
gtfs_tw_v5_CYQ305944;1
gtfs_tw_v5_CYQ305954;1
gtfs_tw_v5_CYQ305955;1
gtfs_tw_v5_CYQ305956;1
gtfs_tw_v5_CYQ305973;1
gtfs_tw_v5_CYQ305974;1
gtfs_tw_v5_CYQ305975;1
gtfs_tw_v5_CYQ305976;1
gtfs_tw_v5_CYQ305977;1
gtfs_tw_v5_CYQ305978;1
gtfs_tw_v5_CYQ305979;1
gtfs_tw_v5_CYQ305980;1
gtfs_tw_v5_CYQ305981;1
gtfs_tw_v5_CYQ305982;1
gtfs_tw_v5_CYQ305983;1
gtfs_tw_v5_CYQ305984;1
gtfs_tw_v5_CYQ305986;1
gtfs_tw_v5_CYQ305987;1
gtfs_tw_v5_CYQ305988;1
gtfs_tw_v5_CYQ305989;1
gtfs_tw_v5_CYQ305990;1
gtfs_tw_v5_CYQ305994;1
gtfs_tw_v5_CYQ305998;1
gtfs_tw_v5_CYQ305999;1
gtfs_tw_v5_CYQ306000;1
gtfs_tw_v5_CYQ306001;1
gtfs_tw_v5_CYQ306002;1
gtfs_tw_v5_CYQ306003;1
gtfs_tw_v5_CYQ306048;1
gtfs_tw_v5_CYQ306050;1
gtfs_tw_v5_CYQ306051;1
gtfs_tw_v5_CYQ306053;1
gtfs_tw_v5_CYQ306054;1
gtfs_tw_v5_CYQ306055;1
gtfs_tw_v5_CYQ306056;1
gtfs_tw_v5_CYQ306058;1
gtfs_tw_v5_CYQ306059;1
gtfs_tw_v5_CYQ306060;1
gtfs_tw_v5_CYQ306061;1
gtfs_tw_v5_CYQ306062;1
gtfs_tw_v5_CYQ306063;1
gtfs_tw_v5_CYQ306087;1
gtfs_tw_v5_CYQ306088;1
gtfs_tw_v5_CYQ306089;1
gtfs_tw_v5_CYQ306102;1
gtfs_tw_v5_CYQ306103;1
gtfs_tw_v5_CYQ306104;1
gtfs_tw_v5_CYQ306105;1
gtfs_tw_v5_CYQ306106;1
gtfs_tw_v5_CYQ306107;1
gtfs_tw_v5_CYQ306108;1
gtfs_tw_v5_CYQ306109;1
gtfs_tw_v5_CYQ306110;1
gtfs_tw_v5_CYQ306111;1
gtfs_tw_v5_CYQ306112;1
gtfs_tw_v5_CYQ306113;1
gtfs_tw_v5_CYQ306114;1
gtfs_tw_v5_CYQ306115;1
gtfs_tw_v5_CYQ306116;1
gtfs_tw_v5_CYQ306117;1
gtfs_tw_v5_CYQ306118;1
gtfs_tw_v5_CYQ306119;1
gtfs_tw_v5_CYQ306120;1
gtfs_tw_v5_CYQ306121;1
gtfs_tw_v5_CYQ306122;1
gtfs_tw_v5_CYQ306123;1
gtfs_tw_v5_CYQ306125;1
gtfs_tw_v5_CYQ306126;1
gtfs_tw_v5_CYQ306127;1
gtfs_tw_v5_CYQ306128;1
gtfs_tw_v5_CYQ306129;1
gtfs_tw_v5_CYQ306130;1
gtfs_tw_v5_CYQ306131;1
gtfs_tw_v5_CYQ306132;1
gtfs_tw_v5_CYQ306133;1
gtfs_tw_v5_CYQ306142;1
gtfs_tw_v5_CYQ307496;1
gtfs_tw_v5_CYQ307500;1
gtfs_tw_v5_CYQ307502;1
gtfs_tw_v5_CYQ307510;1
gtfs_tw_v5_CYQ307511;1
gtfs_tw_v5_CYQ307605;1
gtfs_tw_v5_CYQ307606;1
gtfs_tw_v5_CYQ307973;1
gtfs_tw_v5_CYQ307974;1
gtfs_tw_v5_CYQ307990;1
gtfs_tw_v5_CYQ307992;1
gtfs_tw_v5_CYQ307993;1
gtfs_tw_v5_CYQ307994;1
gtfs_tw_v5_CYQ307995;1
gtfs_tw_v5_CYQ307996;1
gtfs_tw_v5_CYQ307997;1
gtfs_tw_v5_CYQ307998;1
gtfs_tw_v5_CYQ308000;1
gtfs_tw_v5_CYQ308001;1
gtfs_tw_v5_CYQ308004;1
gtfs_tw_v5_CYQ308005;1
gtfs_tw_v5_CYQ308006;1
gtfs_tw_v5_CYQ308007;1
gtfs_tw_v5_CYQ308008;1
gtfs_tw_v5_CYQ308009;1
gtfs_tw_v5_CYQ308010;1
gtfs_tw_v5_CYQ308011;1
gtfs_tw_v5_CYQ308012;1
gtfs_tw_v5_CYQ308013;1
gtfs_tw_v5_CYQ308014;1
gtfs_tw_v5_CYQ308015;1
gtfs_tw_v5_CYQ308016;1
gtfs_tw_v5_CYQ308017;1
gtfs_tw_v5_CYQ308018;1
gtfs_tw_v5_CYQ308019;1
gtfs_tw_v5_CYQ308020;1
gtfs_tw_v5_CYQ308021;1
gtfs_tw_v5_CYQ308022;1
gtfs_tw_v5_CYQ308023;1
gtfs_tw_v5_CYQ308024;1
gtfs_tw_v5_CYQ308025;1
gtfs_tw_v5_CYQ308026;1
gtfs_tw_v5_CYQ308027;1
gtfs_tw_v5_CYQ308028;1
gtfs_tw_v5_CYQ308029;1
gtfs_tw_v5_CYQ308030;1
gtfs_tw_v5_CYQ308031;1
gtfs_tw_v5_CYQ308032;1
gtfs_tw_v5_CYQ308033;1
gtfs_tw_v5_CYQ308034;1
gtfs_tw_v5_CYQ308036;1
gtfs_tw_v5_CYQ308037;1
gtfs_tw_v5_CYQ308038;1
gtfs_tw_v5_CYQ308039;1
gtfs_tw_v5_CYQ308040;1
gtfs_tw_v5_CYQ308041;1
gtfs_tw_v5_CYQ308042;1
gtfs_tw_v5_CYQ308043;1
gtfs_tw_v5_CYQ308044;1
gtfs_tw_v5_CYQ308045;1
gtfs_tw_v5_CYQ308046;1
gtfs_tw_v5_CYQ308047;1
gtfs_tw_v5_CYQ308048;1
gtfs_tw_v5_CYQ308049;1
gtfs_tw_v5_CYQ308050;1
gtfs_tw_v5_CYQ308051;1
gtfs_tw_v5_CYQ308052;1
gtfs_tw_v5_CYQ308053;1
gtfs_tw_v5_CYQ308054;1
gtfs_tw_v5_CYQ308055;1
gtfs_tw_v5_CYQ308056;1
gtfs_tw_v5_CYQ308057;1
gtfs_tw_v5_CYQ308060;1
gtfs_tw_v5_CYQ308061;1
gtfs_tw_v5_CYQ308062;1
gtfs_tw_v5_CYQ308063;1
gtfs_tw_v5_CYQ308064;1
gtfs_tw_v5_CYQ308066;1
gtfs_tw_v5_CYQ308068;1
gtfs_tw_v5_CYQ308071;1
gtfs_tw_v5_CYQ308073;1
gtfs_tw_v5_CYQ308075;1
gtfs_tw_v5_CYQ308076;1
gtfs_tw_v5_CYQ308077;1
gtfs_tw_v5_CYQ308079;1
gtfs_tw_v5_CYQ308081;1
gtfs_tw_v5_CYQ308083;1
gtfs_tw_v5_CYQ308091;1
gtfs_tw_v5_CYQ308092;1
gtfs_tw_v5_CYQ308093;1
gtfs_tw_v5_CYQ308095;1
gtfs_tw_v5_CYQ308096;1
gtfs_tw_v5_CYQ308097;1
gtfs_tw_v5_CYQ308110;1
gtfs_tw_v5_CYQ308113;1
gtfs_tw_v5_CYQ308114;1
gtfs_tw_v5_CYQ308115;1
gtfs_tw_v5_CYQ308116;1
gtfs_tw_v5_CYQ308117;1
gtfs_tw_v5_CYQ308118;1
gtfs_tw_v5_CYQ308119;1
gtfs_tw_v5_CYQ308120;1
gtfs_tw_v5_CYQ308121;1
gtfs_tw_v5_CYQ308122;1
gtfs_tw_v5_CYQ308123;1
gtfs_tw_v5_CYQ308124;1
gtfs_tw_v5_CYQ308125;1
gtfs_tw_v5_CYQ308126;1
gtfs_tw_v5_CYQ308131;1
gtfs_tw_v5_CYQ308245;1
gtfs_tw_v5_CYQ308246;1
gtfs_tw_v5_CYQ308247;1
gtfs_tw_v5_CYQ308248;1
gtfs_tw_v5_CYQ308249;1
gtfs_tw_v5_CYQ308250;1
gtfs_tw_v5_CYQ308251;1
gtfs_tw_v5_CYQ308257;1
gtfs_tw_v5_CYQ308258;1
gtfs_tw_v5_CYQ308259;1
gtfs_tw_v5_CYQ308265;1
gtfs_tw_v5_CYQ308266;1
gtfs_tw_v5_CYQ308267;1
gtfs_tw_v5_CYQ308268;1
gtfs_tw_v5_CYQ308473;1
gtfs_tw_v5_CYQ308475;1
gtfs_tw_v5_CYQ308476;1
gtfs_tw_v5_CYQ308559;1
gtfs_tw_v5_CYQ308561;1
gtfs_tw_v5_CYQ308562;1
gtfs_tw_v5_CYQ308563;1
gtfs_tw_v5_CYQ308564;1
gtfs_tw_v5_CYQ308565;1
gtfs_tw_v5_CYQ308566;1
gtfs_tw_v5_CYQ308567;1
gtfs_tw_v5_CYQ308568;1
gtfs_tw_v5_CYQ308569;1
gtfs_tw_v5_CYQ308573;1
gtfs_tw_v5_CYQ308574;1
gtfs_tw_v5_CYQ308576;1
gtfs_tw_v5_CYQ308577;1
gtfs_tw_v5_CYQ308578;1
gtfs_tw_v5_CYQ308579;1
gtfs_tw_v5_CYQ308580;1
gtfs_tw_v5_CYQ308581;1
gtfs_tw_v5_CYQ308591;1
gtfs_tw_v5_CYQ308592;1
gtfs_tw_v5_CYQ308593;1
gtfs_tw_v5_CYQ308594;1
gtfs_tw_v5_CYQ308595;1
gtfs_tw_v5_CYQ308596;1
gtfs_tw_v5_CYQ308597;1
gtfs_tw_v5_CYQ308598;1
gtfs_tw_v5_CYQ308599;1
gtfs_tw_v5_CYQ308600;1
gtfs_tw_v5_CYQ308601;1
gtfs_tw_v5_CYQ308602;1
gtfs_tw_v5_CYQ308603;1
gtfs_tw_v5_CYQ308604;1
gtfs_tw_v5_CYQ308605;1
gtfs_tw_v5_CYQ308606;1
gtfs_tw_v5_CYQ308607;1
gtfs_tw_v5_CYQ308608;1
gtfs_tw_v5_CYQ308609;1
gtfs_tw_v5_CYQ308740;1
gtfs_tw_v5_CYQ308741;1
gtfs_tw_v5_CYQ308742;1
gtfs_tw_v5_CYQ308743;1
gtfs_tw_v5_CYQ308760;1
