stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_x_EPSG3826,stop_y_EPSG3826,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
TPE20798,岩山里,25.101779204864,121.537708683954,TPE20798,0,,304232.028,2777158.851,,,,,,
TPE20799,岩山里一,25.1035131480372,121.53702433513,TPE20799,0,,304162.241,2777350.639,,,,,,
TPE20800,芝蘭新村,25.1069424036663,121.536903542185,TPE20800,0,,304148.548,2777730.437,,,,,,
TPE20801,華興中學,25.10410142,121.5381247,TPE20801,0,,304272.962,2777416.241,,,,,,
TPE208013,市政府(市府),25.0383666649821,121.563625169371,TPE208013,0,,306875.235,2770145.535,,,,,,
TPE208014,市政府(市府),25.038501,121.563553,TPE208014,0,,306867.89,2770160.385,,,,,,
TPE208015,市政府(市府),25.0383666649821,121.563625169371,TPE208015,0,,306875.235,2770145.535,,,,,,
TPE20802,嶺頭,25.1020154099508,121.540318712854,TPE20802,0,,304495.17,2777186.065,,,,,,
TPE208024,捷運民權西路站,25.0628480067,121.5178677888,TPE208024,0,,302247.41,2772838.779,,,,,,
TPE208025,台泥大樓(馬偕醫院),25.0608309862107,121.522776776113,TPE208025,0,,302743.547,2772617.268,,,,,,
TPE208026,馬偕醫院,25.05785889251285,121.5213624120506,TPE208026,0,,302602.117,2772287.511,,,,,,
TPE208027,捷運雙連站,25.0575481163977,121.519034332355,TPE208027,0,,302367.356,2772252.184,,,,,,
TPE208028,民生西路口,25.05801,121.51829,TPE208028,0,,302292.06,2772303.057,,,,,,
TPE20803,拔子埔,25.1050667160996,121.543899657612,TPE20803,0,,304854.98,2777525.497,,,,,,
TPE208033,一女中(貴陽),25.0386560843846,121.514498656168,TPE208033,0,,301917.682,2770157.852,,,,,,
TPE208034,民族西路,25.06858641,121.5127488,TPE208034,0,,301728.539,2773472.429,,,,,,
TPE208035,蘭州國中,25.06869,121.51625,TPE208035,0,,302081.719,2773485.247,,,,,,
TPE20804,永嶺,25.10696523,121.5453823,TPE20804,0,,305003.666,2777736.392,,,,,,
TPE20805,永福(林語堂故居),25.1092441758524,121.547020026043,TPE20805,0,,305167.817,2777989.492,,,,,,
TPE20806,陽明教養院,25.110508,121.548654,TPE20806,0,,305332.04,2778130.15,,,,,,
TPE20807,福音,25.1143365915433,121.55056001317,TPE20807,0,,305522.536,2778555.013,,,,,,
TPE20808,陽明山國小,25.11785,121.5521,TPE20808,0,,305676.251,2778944.817,,,,,,
TPE20809,明德新村,25.1205163883707,121.55309856093,TPE20809,0,,305775.743,2779240.577,,,,,,
