table_name,field_name,language,translation,record_id,record_sub_id,field_value
trips,trip_headsign,en,Elephant Mountain,429_1101_DN,,
trips,trip_headsign,en,Tamsui,429_1102_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1103_DN,,
trips,trip_headsign,en,Tamsui,429_1104_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1105_DN,,
trips,trip_headsign,en,Tamsui,429_1106_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1107_DN,,
trips,trip_headsign,en,Tamsui,429_1108_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1109_DN,,
trips,trip_headsign,en,Tamsui,429_1110_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1111_DN,,
trips,trip_headsign,en,Tamsui,429_1112_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1115_DN,,
trips,trip_headsign,en,Tamsui,429_1116_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1117_DN,,
trips,trip_headsign,en,Tamsui,429_1118_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1119_DN,,
trips,trip_headsign,en,Tamsui,429_1120_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1121_DN,,
trips,trip_headsign,en,Tamsui,429_1122_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1123_DN,,
trips,trip_headsign,en,Tamsui,429_1124_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1125_DN,,
trips,trip_headsign,en,Tamsui,429_1126_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1127_DN,,
trips,trip_headsign,en,Tamsui,429_1128_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1129_DN,,
trips,trip_headsign,en,Tamsui,429_1130_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1131_DN,,
trips,trip_headsign,en,Tamsui,429_1132_UP,,
trips,trip_headsign,en,Tamsui,429_1136_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1137_DN,,
trips,trip_headsign,en,Tamsui,429_1138_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1139_DN,,
trips,trip_headsign,en,Tamsui,429_1140_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1141_DN,,
trips,trip_headsign,en,Tamsui,429_1142_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1143_DN,,
trips,trip_headsign,en,Tamsui,429_1144_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1145_DN,,
trips,trip_headsign,en,Tamsui,429_1146_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1147_DN,,
trips,trip_headsign,en,Tamsui,429_1148_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1149_DN,,
trips,trip_headsign,en,Tamsui,429_1150_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1151_DN,,
trips,trip_headsign,en,Tamsui,429_1152_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1153_DN,,
trips,trip_headsign,en,Tamsui,429_1154_UP,,
trips,trip_headsign,en,Tamsui,429_1158_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1159_DN,,
trips,trip_headsign,en,Tamsui,429_1160_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1161_DN,,
trips,trip_headsign,en,Tamsui,429_1162_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1163_DN,,
trips,trip_headsign,en,Tamsui,429_1164_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1165_DN,,
trips,trip_headsign,en,Tamsui,429_1166_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1167_DN,,
trips,trip_headsign,en,Tamsui,429_1168_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1169_DN,,
trips,trip_headsign,en,Tamsui,429_1170_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1171_DN,,
trips,trip_headsign,en,Tamsui,429_1172_UP,,
trips,trip_headsign,en,Tamsui,429_1176_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1177_DN,,
trips,trip_headsign,en,Tamsui,429_1178_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1179_DN,,
trips,trip_headsign,en,Tamsui,429_1180_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1181_DN,,
trips,trip_headsign,en,Tamsui,429_1182_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1183_DN,,
trips,trip_headsign,en,Tamsui,429_1184_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1185_DN,,
trips,trip_headsign,en,Tamsui,429_1186_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1187_DN,,
trips,trip_headsign,en,Tamsui,429_1188_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1189_DN,,
trips,trip_headsign,en,Tamsui,429_1190_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1191_DN,,
trips,trip_headsign,en,Tamsui,429_1192_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1193_DN,,
trips,trip_headsign,en,Tamsui,429_1194_UP,,
trips,trip_headsign,en,Tamsui,429_1198_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1199_DN,,
trips,trip_headsign,en,Tamsui,429_1200_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1201_DN,,
trips,trip_headsign,en,Tamsui,429_1202_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1203_DN,,
trips,trip_headsign,en,Tamsui,429_1204_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1205_DN,,
trips,trip_headsign,en,Tamsui,429_1206_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1207_DN,,
trips,trip_headsign,en,Tamsui,429_1208_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1209_DN,,
trips,trip_headsign,en,Tamsui,429_1210_UP,,
trips,trip_headsign,en,Tamsui,429_1214_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1215_DN,,
trips,trip_headsign,en,Tamsui,429_1216_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1217_DN,,
trips,trip_headsign,en,Tamsui,429_1218_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1219_DN,,
trips,trip_headsign,en,Tamsui,429_1220_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1221_DN,,
trips,trip_headsign,en,Tamsui,429_1222_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1223_DN,,
trips,trip_headsign,en,Tamsui,429_1224_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1225_DN,,
trips,trip_headsign,en,Tamsui,429_1226_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1227_DN,,
trips,trip_headsign,en,Tamsui,429_1228_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1229_DN,,
trips,trip_headsign,en,Tamsui,429_1230_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1231_DN,,
trips,trip_headsign,en,Tamsui,429_1232_UP,,
trips,trip_headsign,en,Tamsui,429_1236_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1237_DN,,
trips,trip_headsign,en,Tamsui,429_1238_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1239_DN,,
trips,trip_headsign,en,Tamsui,429_1240_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1241_DN,,
trips,trip_headsign,en,Tamsui,429_1242_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1243_DN,,
trips,trip_headsign,en,Tamsui,429_1244_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1245_DN,,
trips,trip_headsign,en,Tamsui,429_1246_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1247_DN,,
trips,trip_headsign,en,Tamsui,429_1248_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1249_DN,,
trips,trip_headsign,en,Tamsui,429_1250_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1251_DN,,
trips,trip_headsign,en,Tamsui,429_1252_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1253_DN,,
trips,trip_headsign,en,Tamsui,429_1254_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1257_DN,,
trips,trip_headsign,en,Tamsui,429_1258_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1259_DN,,
trips,trip_headsign,en,Tamsui,429_1260_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1261_DN,,
trips,trip_headsign,en,Tamsui,429_1262_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1263_DN,,
trips,trip_headsign,en,Tamsui,429_1264_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1265_DN,,
trips,trip_headsign,en,Tamsui,429_1266_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1267_DN,,
trips,trip_headsign,en,Tamsui,429_1270_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1271_DN,,
trips,trip_headsign,en,Tamsui,429_1272_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1273_DN,,
trips,trip_headsign,en,Tamsui,429_1274_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1275_DN,,
trips,trip_headsign,en,Tamsui,429_1276_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1277_DN,,
trips,trip_headsign,en,Tamsui,429_1278_UP,,
trips,trip_headsign,en,Tamsui,429_1282_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1285_DN,,
trips,trip_headsign,en,Tamsui,429_1286_UP,,
trips,trip_headsign,en,Tamsui,429_1290_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1291_DN,,
trips,trip_headsign,en,Tamsui,429_1292_UP,,
trips,trip_headsign,en,Tamsui,429_1294_UP,,
trips,trip_headsign,en,Elephant Mountain,429_1297_DN,,
trips,trip_headsign,en,Tamsui,429_1298_UP,,
trips,trip_headsign,en,DAAN,429_2001_DN,,
trips,trip_headsign,en,Beitou,429_2002_UP,,
trips,trip_headsign,en,DAAN,429_2003_DN,,
trips,trip_headsign,en,Beitou,429_2004_UP,,
trips,trip_headsign,en,DAAN,429_2005_DN,,
trips,trip_headsign,en,Beitou,429_2006_UP,,
trips,trip_headsign,en,DAAN,429_2007_DN,,
trips,trip_headsign,en,Beitou,429_2008_UP,,
trips,trip_headsign,en,DAAN,429_2009_DN,,
trips,trip_headsign,en,Beitou,429_2010_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2011_DN,,
trips,trip_headsign,en,Beitou,429_2012_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2013_DN,,
trips,trip_headsign,en,Beitou,429_2014_UP,,
trips,trip_headsign,en,DAAN,429_2015_DN,,
trips,trip_headsign,en,Beitou,429_2016_UP,,
trips,trip_headsign,en,DAAN,429_2017_DN,,
trips,trip_headsign,en,Beitou,429_2018_UP,,
trips,trip_headsign,en,DAAN,429_2019_DN,,
trips,trip_headsign,en,Beitou,429_2020_UP,,
trips,trip_headsign,en,DAAN,429_2021_DN,,
trips,trip_headsign,en,Beitou,429_2022_UP,,
trips,trip_headsign,en,DAAN,429_2023_DN,,
trips,trip_headsign,en,Beitou,429_2024_UP,,
trips,trip_headsign,en,DAAN,429_2025_DN,,
trips,trip_headsign,en,Beitou,429_2026_UP,,
trips,trip_headsign,en,DAAN,429_2027_DN,,
trips,trip_headsign,en,Beitou,429_2028_UP,,
trips,trip_headsign,en,DAAN,429_2029_DN,,
trips,trip_headsign,en,Beitou,429_2030_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2031_DN,,
trips,trip_headsign,en,Beitou,429_2032_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2033_DN,,
trips,trip_headsign,en,Beitou,429_2034_UP,,
trips,trip_headsign,en,DAAN,429_2035_DN,,
trips,trip_headsign,en,Beitou,429_2036_UP,,
trips,trip_headsign,en,DAAN,429_2037_DN,,
trips,trip_headsign,en,Beitou,429_2038_UP,,
trips,trip_headsign,en,DAAN,429_2039_DN,,
trips,trip_headsign,en,Beitou,429_2040_UP,,
trips,trip_headsign,en,DAAN,429_2041_DN,,
trips,trip_headsign,en,Beitou,429_2042_UP,,
trips,trip_headsign,en,DAAN,429_2043_DN,,
trips,trip_headsign,en,Beitou,429_2044_UP,,
trips,trip_headsign,en,DAAN,429_2045_DN,,
trips,trip_headsign,en,Beitou,429_2046_UP,,
trips,trip_headsign,en,DAAN,429_2047_DN,,
trips,trip_headsign,en,Beitou,429_2048_UP,,
trips,trip_headsign,en,DAAN,429_2049_DN,,
trips,trip_headsign,en,Beitou,429_2050_UP,,
trips,trip_headsign,en,DAAN,429_2051_DN,,
trips,trip_headsign,en,Beitou,429_2052_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2053_DN,,
trips,trip_headsign,en,Beitou,429_2054_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2055_DN,,
trips,trip_headsign,en,DAAN,429_2057_DN,,
trips,trip_headsign,en,Beitou,429_2058_UP,,
trips,trip_headsign,en,DAAN,429_2059_DN,,
trips,trip_headsign,en,Beitou,429_2060_UP,,
trips,trip_headsign,en,DAAN,429_2061_DN,,
trips,trip_headsign,en,Beitou,429_2062_UP,,
trips,trip_headsign,en,DAAN,429_2063_DN,,
trips,trip_headsign,en,Beitou,429_2064_UP,,
trips,trip_headsign,en,DAAN,429_2065_DN,,
trips,trip_headsign,en,Beitou,429_2066_UP,,
trips,trip_headsign,en,DAAN,429_2067_DN,,
trips,trip_headsign,en,Beitou,429_2068_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2069_DN,,
trips,trip_headsign,en,Beitou,429_2070_UP,,
trips,trip_headsign,en,DAAN,429_2071_DN,,
trips,trip_headsign,en,Beitou,429_2072_UP,,
trips,trip_headsign,en,DAAN,429_2073_DN,,
trips,trip_headsign,en,Beitou,429_2074_UP,,
trips,trip_headsign,en,DAAN,429_2075_DN,,
trips,trip_headsign,en,Beitou,429_2076_UP,,
trips,trip_headsign,en,DAAN,429_2077_DN,,
trips,trip_headsign,en,Beitou,429_2078_UP,,
trips,trip_headsign,en,DAAN,429_2079_DN,,
trips,trip_headsign,en,Beitou,429_2080_UP,,
trips,trip_headsign,en,DAAN,429_2081_DN,,
trips,trip_headsign,en,Beitou,429_2082_UP,,
trips,trip_headsign,en,DAAN,429_2083_DN,,
trips,trip_headsign,en,Beitou,429_2084_UP,,
trips,trip_headsign,en,DAAN,429_2085_DN,,
trips,trip_headsign,en,Beitou,429_2086_UP,,
trips,trip_headsign,en,DAAN,429_2087_DN,,
trips,trip_headsign,en,Beitou,429_2088_UP,,
trips,trip_headsign,en,DAAN,429_2089_DN,,
trips,trip_headsign,en,Beitou,429_2090_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2091_DN,,
trips,trip_headsign,en,Beitou,429_2092_UP,,
trips,trip_headsign,en,DAAN,429_2093_DN,,
trips,trip_headsign,en,Beitou,429_2094_UP,,
trips,trip_headsign,en,DAAN,429_2095_DN,,
trips,trip_headsign,en,Beitou,429_2096_UP,,
trips,trip_headsign,en,DAAN,429_2097_DN,,
trips,trip_headsign,en,Beitou,429_2098_UP,,
trips,trip_headsign,en,DAAN,429_2099_DN,,
trips,trip_headsign,en,Beitou,429_2100_UP,,
trips,trip_headsign,en,DAAN,429_2101_DN,,
trips,trip_headsign,en,Beitou,429_2102_UP,,
trips,trip_headsign,en,DAAN,429_2103_DN,,
trips,trip_headsign,en,Beitou,429_2104_UP,,
trips,trip_headsign,en,DAAN,429_2105_DN,,
trips,trip_headsign,en,Beitou,429_2106_UP,,
trips,trip_headsign,en,DAAN,429_2107_DN,,
trips,trip_headsign,en,Beitou,429_2108_UP,,
trips,trip_headsign,en,DAAN,429_2109_DN,,
trips,trip_headsign,en,Beitou,429_2110_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2111_DN,,
trips,trip_headsign,en,Beitou,429_2112_UP,,
trips,trip_headsign,en,DAAN,429_2113_DN,,
trips,trip_headsign,en,Beitou,429_2114_UP,,
trips,trip_headsign,en,DAAN,429_2115_DN,,
trips,trip_headsign,en,Beitou,429_2116_UP,,
trips,trip_headsign,en,DAAN,429_2117_DN,,
trips,trip_headsign,en,Beitou,429_2118_UP,,
trips,trip_headsign,en,DAAN,429_2119_DN,,
trips,trip_headsign,en,Beitou,429_2120_UP,,
trips,trip_headsign,en,DAAN,429_2121_DN,,
trips,trip_headsign,en,Beitou,429_2122_UP,,
trips,trip_headsign,en,DAAN,429_2123_DN,,
trips,trip_headsign,en,Beitou,429_2124_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2125_DN,,
trips,trip_headsign,en,Beitou,429_2126_UP,,
trips,trip_headsign,en,DAAN,429_2127_DN,,
trips,trip_headsign,en,Beitou,429_2128_UP,,
trips,trip_headsign,en,DAAN,429_2129_DN,,
trips,trip_headsign,en,Beitou,429_2130_UP,,
trips,trip_headsign,en,DAAN,429_2131_DN,,
trips,trip_headsign,en,Beitou,429_2132_UP,,
trips,trip_headsign,en,DAAN,429_2133_DN,,
trips,trip_headsign,en,Beitou,429_2134_UP,,
trips,trip_headsign,en,DAAN,429_2135_DN,,
trips,trip_headsign,en,Beitou,429_2136_UP,,
trips,trip_headsign,en,DAAN,429_2137_DN,,
trips,trip_headsign,en,Beitou,429_2138_UP,,
trips,trip_headsign,en,DAAN,429_2139_DN,,
trips,trip_headsign,en,Beitou,429_2140_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2141_DN,,
trips,trip_headsign,en,Beitou,429_2142_UP,,
trips,trip_headsign,en,DAAN,429_2143_DN,,
trips,trip_headsign,en,Beitou,429_2144_UP,,
trips,trip_headsign,en,DAAN,429_2145_DN,,
trips,trip_headsign,en,Beitou,429_2146_UP,,
trips,trip_headsign,en,DAAN,429_2147_DN,,
trips,trip_headsign,en,Beitou,429_2148_UP,,
trips,trip_headsign,en,DAAN,429_2149_DN,,
trips,trip_headsign,en,Beitou,429_2150_UP,,
trips,trip_headsign,en,DAAN,429_2151_DN,,
trips,trip_headsign,en,Beitou,429_2152_UP,,
trips,trip_headsign,en,DAAN,429_2153_DN,,
trips,trip_headsign,en,Beitou,429_2154_UP,,
trips,trip_headsign,en,DAAN,429_2155_DN,,
trips,trip_headsign,en,Beitou,429_2156_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2157_DN,,
trips,trip_headsign,en,Beitou,429_2158_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2159_DN,,
trips,trip_headsign,en,Beitou,429_2160_UP,,
trips,trip_headsign,en,DAAN,429_2161_DN,,
trips,trip_headsign,en,Beitou,429_2162_UP,,
trips,trip_headsign,en,DAAN,429_2163_DN,,
trips,trip_headsign,en,Beitou,429_2164_UP,,
trips,trip_headsign,en,DAAN,429_2165_DN,,
trips,trip_headsign,en,Beitou,429_2166_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2167_DN,,
trips,trip_headsign,en,Beitou,429_2168_UP,,
trips,trip_headsign,en,DAAN,429_2169_DN,,
trips,trip_headsign,en,Beitou,429_2170_UP,,
trips,trip_headsign,en,DAAN,429_2171_DN,,
trips,trip_headsign,en,Beitou,429_2172_UP,,
trips,trip_headsign,en,DAAN,429_2173_DN,,
trips,trip_headsign,en,Beitou,429_2174_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2175_DN,,
trips,trip_headsign,en,Elephant Mountain,429_2177_DN,,
trips,trip_headsign,en,Beitou,429_2180_UP,,
trips,trip_headsign,en,Beitou,429_2182_UP,,
trips,trip_headsign,en,Elephant Mountain,429_2183_DN,,
trips,trip_headsign,en,Beitou,429_2184_UP,,
trips,trip_headsign,en,DAAN,429_2185_DN,,
trips,trip_headsign,en,Beitou,429_2186_UP,,
trips,trip_headsign,en,DAAN,429_2187_DN,,
trips,trip_headsign,en,Beitou,429_2188_UP,,
trips,trip_headsign,en,DAAN,429_2189_DN,,
trips,trip_headsign,en,Beitou,429_2190_UP,,
trips,trip_headsign,en,DAAN,429_2191_DN,,
trips,trip_headsign,en,Tamsui,429_2192_UP,,
trips,trip_headsign,en,Xinbeitou,377_1,,
trips,trip_headsign,en,Beitou,377_10,,
trips,trip_headsign,en,Beitou,377_100,,
trips,trip_headsign,en,Xinbeitou,377_101,,
trips,trip_headsign,en,Beitou,377_102,,
trips,trip_headsign,en,Xinbeitou,377_103,,
trips,trip_headsign,en,Beitou,377_104,,
trips,trip_headsign,en,Xinbeitou,377_105,,
trips,trip_headsign,en,Beitou,377_106,,
trips,trip_headsign,en,Xinbeitou,377_107,,
trips,trip_headsign,en,Beitou,377_108,,
trips,trip_headsign,en,Xinbeitou,377_109,,
trips,trip_headsign,en,Xinbeitou,377_11,,
trips,trip_headsign,en,Beitou,377_110,,
trips,trip_headsign,en,Xinbeitou,377_111,,
trips,trip_headsign,en,Beitou,377_112,,
trips,trip_headsign,en,Xinbeitou,377_113,,
trips,trip_headsign,en,Beitou,377_114,,
trips,trip_headsign,en,Xinbeitou,377_115,,
trips,trip_headsign,en,Beitou,377_116,,
trips,trip_headsign,en,Xinbeitou,377_117,,
trips,trip_headsign,en,Beitou,377_118,,
trips,trip_headsign,en,Xinbeitou,377_119,,
trips,trip_headsign,en,Beitou,377_12,,
trips,trip_headsign,en,Beitou,377_120,,
trips,trip_headsign,en,Xinbeitou,377_121,,
trips,trip_headsign,en,Beitou,377_122,,
trips,trip_headsign,en,Xinbeitou,377_123,,
trips,trip_headsign,en,Beitou,377_124,,
trips,trip_headsign,en,Xinbeitou,377_125,,
trips,trip_headsign,en,Beitou,377_126,,
trips,trip_headsign,en,Xinbeitou,377_127,,
trips,trip_headsign,en,Beitou,377_128,,
trips,trip_headsign,en,Xinbeitou,377_129,,
trips,trip_headsign,en,Xinbeitou,377_13,,
trips,trip_headsign,en,Beitou,377_130,,
trips,trip_headsign,en,Xinbeitou,377_131,,
trips,trip_headsign,en,Beitou,377_132,,
trips,trip_headsign,en,Xinbeitou,377_133,,
trips,trip_headsign,en,Beitou,377_134,,
trips,trip_headsign,en,Xinbeitou,377_135,,
trips,trip_headsign,en,Beitou,377_136,,
trips,trip_headsign,en,Xinbeitou,377_137,,
trips,trip_headsign,en,Beitou,377_138,,
trips,trip_headsign,en,Xinbeitou,377_139,,
trips,trip_headsign,en,Beitou,377_14,,
trips,trip_headsign,en,Beitou,377_140,,
trips,trip_headsign,en,Xinbeitou,377_141,,
trips,trip_headsign,en,Beitou,377_142,,
trips,trip_headsign,en,Xinbeitou,377_143,,
trips,trip_headsign,en,Beitou,377_144,,
trips,trip_headsign,en,Xinbeitou,377_145,,
trips,trip_headsign,en,Beitou,377_146,,
trips,trip_headsign,en,Xinbeitou,377_147,,
trips,trip_headsign,en,Beitou,377_148,,
trips,trip_headsign,en,Xinbeitou,377_149,,
trips,trip_headsign,en,Xinbeitou,377_15,,
trips,trip_headsign,en,Beitou,377_150,,
trips,trip_headsign,en,Xinbeitou,377_151,,
trips,trip_headsign,en,Beitou,377_152,,
trips,trip_headsign,en,Xinbeitou,377_153,,
trips,trip_headsign,en,Beitou,377_154,,
trips,trip_headsign,en,Xinbeitou,377_155,,
trips,trip_headsign,en,Beitou,377_156,,
trips,trip_headsign,en,Xinbeitou,377_157,,
trips,trip_headsign,en,Beitou,377_158,,
trips,trip_headsign,en,Xinbeitou,377_159,,
trips,trip_headsign,en,Beitou,377_16,,
trips,trip_headsign,en,Beitou,377_160,,
trips,trip_headsign,en,Xinbeitou,377_161,,
trips,trip_headsign,en,Beitou,377_162,,
trips,trip_headsign,en,Xinbeitou,377_163,,
trips,trip_headsign,en,Beitou,377_164,,
trips,trip_headsign,en,Xinbeitou,377_165,,
trips,trip_headsign,en,Beitou,377_166,,
trips,trip_headsign,en,Xinbeitou,377_167,,
trips,trip_headsign,en,Beitou,377_168,,
trips,trip_headsign,en,Xinbeitou,377_169,,
trips,trip_headsign,en,Xinbeitou,377_17,,
trips,trip_headsign,en,Beitou,377_170,,
trips,trip_headsign,en,Xinbeitou,377_171,,
trips,trip_headsign,en,Beitou,377_172,,
trips,trip_headsign,en,Xinbeitou,377_173,,
trips,trip_headsign,en,Beitou,377_174,,
trips,trip_headsign,en,Xinbeitou,377_175,,
trips,trip_headsign,en,Beitou,377_176,,
trips,trip_headsign,en,Xinbeitou,377_177,,
trips,trip_headsign,en,Beitou,377_178,,
trips,trip_headsign,en,Xinbeitou,377_179,,
trips,trip_headsign,en,Beitou,377_18,,
trips,trip_headsign,en,Beitou,377_180,,
trips,trip_headsign,en,Xinbeitou,377_181,,
trips,trip_headsign,en,Beitou,377_182,,
trips,trip_headsign,en,Xinbeitou,377_183,,
trips,trip_headsign,en,Beitou,377_184,,
trips,trip_headsign,en,Xinbeitou,377_185,,
trips,trip_headsign,en,Beitou,377_186,,
trips,trip_headsign,en,Xinbeitou,377_187,,
trips,trip_headsign,en,Beitou,377_188,,
trips,trip_headsign,en,Xinbeitou,377_189,,
trips,trip_headsign,en,Xinbeitou,377_19,,
trips,trip_headsign,en,Beitou,377_190,,
trips,trip_headsign,en,Xinbeitou,377_191,,
trips,trip_headsign,en,Beitou,377_192,,
trips,trip_headsign,en,Xinbeitou,377_193,,
trips,trip_headsign,en,Beitou,377_194,,
trips,trip_headsign,en,Xinbeitou,377_195,,
trips,trip_headsign,en,Beitou,377_196,,
trips,trip_headsign,en,Xinbeitou,377_197,,
trips,trip_headsign,en,Beitou,377_198,,
trips,trip_headsign,en,Xinbeitou,377_199,,
trips,trip_headsign,en,Beitou,377_2,,
trips,trip_headsign,en,Beitou,377_20,,
trips,trip_headsign,en,Beitou,377_200,,
trips,trip_headsign,en,Xinbeitou,377_201,,
trips,trip_headsign,en,Beitou,377_202,,
trips,trip_headsign,en,Xinbeitou,377_203,,
trips,trip_headsign,en,Beitou,377_204,,
trips,trip_headsign,en,Xinbeitou,377_205,,
trips,trip_headsign,en,Beitou,377_206,,
trips,trip_headsign,en,Xinbeitou,377_207,,
trips,trip_headsign,en,Beitou,377_208,,
trips,trip_headsign,en,Xinbeitou,377_209,,
trips,trip_headsign,en,Xinbeitou,377_21,,
trips,trip_headsign,en,Beitou,377_210,,
trips,trip_headsign,en,Xinbeitou,377_211,,
trips,trip_headsign,en,Beitou,377_212,,
trips,trip_headsign,en,Xinbeitou,377_213,,
trips,trip_headsign,en,Beitou,377_214,,
trips,trip_headsign,en,Xinbeitou,377_215,,
trips,trip_headsign,en,Beitou,377_216,,
trips,trip_headsign,en,Xinbeitou,377_217,,
trips,trip_headsign,en,Beitou,377_218,,
trips,trip_headsign,en,Xinbeitou,377_219,,
trips,trip_headsign,en,Beitou,377_22,,
trips,trip_headsign,en,Beitou,377_220,,
trips,trip_headsign,en,Xinbeitou,377_221,,
trips,trip_headsign,en,Beitou,377_222,,
trips,trip_headsign,en,Xinbeitou,377_223,,
trips,trip_headsign,en,Beitou,377_224,,
trips,trip_headsign,en,Xinbeitou,377_225,,
trips,trip_headsign,en,Beitou,377_226,,
trips,trip_headsign,en,Xinbeitou,377_227,,
trips,trip_headsign,en,Beitou,377_228,,
trips,trip_headsign,en,Xinbeitou,377_229,,
trips,trip_headsign,en,Xinbeitou,377_23,,
trips,trip_headsign,en,Beitou,377_230,,
trips,trip_headsign,en,Xinbeitou,377_231,,
trips,trip_headsign,en,Beitou,377_232,,
trips,trip_headsign,en,Xinbeitou,377_233,,
trips,trip_headsign,en,Beitou,377_234,,
trips,trip_headsign,en,Xinbeitou,377_235,,
trips,trip_headsign,en,Beitou,377_236,,
trips,trip_headsign,en,Xinbeitou,377_237,,
trips,trip_headsign,en,Beitou,377_238,,
trips,trip_headsign,en,Xinbeitou,377_239,,
trips,trip_headsign,en,Beitou,377_24,,
trips,trip_headsign,en,Beitou,377_240,,
trips,trip_headsign,en,Xinbeitou,377_241,,
trips,trip_headsign,en,Beitou,377_242,,
trips,trip_headsign,en,Xinbeitou,377_243,,
trips,trip_headsign,en,Xinbeitou,377_25,,
trips,trip_headsign,en,Beitou,377_26,,
trips,trip_headsign,en,Xinbeitou,377_27,,
trips,trip_headsign,en,Beitou,377_28,,
