stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
TPE55166,汐止後車站,25.068624,121.664157,TPE55166,0,
TPE55167,摩登家庭社區,25.0714240132516,121.665955449534,TPE55167,0,
TPE55168,橋東,25.073527,121.666245,TPE55168,0,
TPE55169,崇義高中(忠孝東路),25.0759828471852,121.667086798777,TPE55169,0,
TPE55170,崇義高中(五堵車站),25.076937,121.667579,TPE55170,0,
TPE55171,長安里,25.07602,121.67317,TPE55171,0,
TPE55172,保安里,25.07299875,121.6752456,TPE55172,0,
TPE55173,保長坑,25.071014,121.680164,TPE55173,0,
TPE55174,亞太科技園區,25.072745,121.683327,TPE55174,0,
TPE55176,松山車站,25.0498061943222,121.578206062017,TPE55176,0,
TPE55177,潭美國小(舊宗),25.057957,121.581074,TPE55177,0,
TPE55178,新湖舊宗路口,25.062,121.57861,TPE55178,0,
TPE55179,精技大樓,25.06366293,121.5815026,TPE55179,0,
TPE55180,麗寶大樓,25.070424,121.58271,TPE55180,0,
TPE55181,公館山,25.071952,121.581177,TPE55181,0,
TPE55182,瑞光路,25.07474699,121.5776,TPE55182,0,
TPE55183,瑞光港墘路口,25.07729684,121.5731066,TPE55183,0,
TPE55184,仁寶大樓,25.079478,121.568256,TPE55184,0,
TPE55185,基湖路口,25.0805158061818,121.565903409458,TPE55185,0,
TPE55186,基湖站,25.07973077,121.5646071,TPE55186,0,
TPE55187,基湖路口,25.08025003,121.5662362,TPE55187,0,
TPE55188,仁寶大樓,25.07921316,121.5684974,TPE55188,0,
TPE55189,瑞光港墘路口,25.077397,121.572469,TPE55189,0,
TPE55190,瑞光路,25.074821,121.577343,TPE55190,0,
TPE55191,公館山,25.07198833,121.5809507,TPE55191,0,
TPE55192,麗寶大樓,25.070391,121.582671,TPE55192,0,
TPE55193,精技大樓,25.06437985,121.582373,TPE55193,0,
TPE55195,潭美國小(舊宗),25.058297,121.580495,TPE55195,0,
TPE55196,松山車站,25.0498061943222,121.578206062017,TPE55196,0,
TPE55213,捷運市政府站,25.0410572691565,121.565349363034,TPE55213,0,
TPE55215,基湖站,25.0801,121.56489,TPE55215,0,
TPE55216,基湖路口,25.08025003,121.5662362,TPE55216,0,
TPE55217,仁寶大樓,25.07921316,121.5684974,TPE55217,0,
TPE55218,瑞光港墘路口,25.077397,121.572469,TPE55218,0,
TPE55219,瑞光路,25.074821,121.577343,TPE55219,0,
TPE55220,公館山,25.07198833,121.5809507,TPE55220,0,
TPE55221,麗寶大樓,25.070391,121.582671,TPE55221,0,
TPE55231,捷運市政府站,25.0410572691565,121.565349363034,TPE55231,0,
TPE55241,中和廟口,25.000553,121.500968,TPE55241,0,
TPE55249,得和路口,25.00054939,121.5177138,TPE55249,0,
TPE55250,永和國小,25.00278001049025,121.5175165983338,TPE55250,0,
TPE55251,永利路,25.00531696,121.5188661,TPE55251,0,
TPE55252,福和國中,25.0031337977071,121.521553502861,TPE55252,0,
TPE55253,福和橋(永元路),25.002882,121.522833,TPE55253,0,
TPE55254,捷運六張犁站(基隆路),25.0236369355906,121.551906976436,TPE55254,0,
TPE55255,喬治商職,25.02628003,121.5549231,TPE55255,0,
TPE55256,三興國小(臨江街觀光夜市),25.028574,121.557017,TPE55256,0,
TPE55257,吳興街口,25.03159637,121.5588464,TPE55257,0,
TPE55261,南港軟體園區(一期大門),25.05808055,121.6140095,TPE55261,0,
TPE55262,南港軟體園區(一期大門),25.05808055,121.6140095,TPE55262,0,
TPE55266,吳興街口,25.03159406,121.5586001,TPE55266,0,
TPE55267,三興國小(臨江街觀光夜市),25.028215,121.556522,TPE55267,0,
TPE55268,喬治商職,25.02686,121.555194,TPE55268,0,
TPE55269,捷運六張犁站(基隆路),25.023937,121.551926,TPE55269,0,
TPE55270,福和橋(林森路),25.003877,121.523431,TPE55270,0,
TPE55271,福和國中,25.0033491522373,121.52146366371,TPE55271,0,
TPE55272,永利路,25.00550237,121.5188342,TPE55272,0,
TPE55273,金銀大廈,25.005185,121.517159,TPE55273,0,
TPE55274,永和國小,25.00304399,121.5172544,TPE55274,0,
TPE55275,得和路口,25.000946,121.517563,TPE55275,0,
TPE55283,中和廟口,25.000814361663,121.50090778406,TPE55283,0,
TPE55293,天母,25.12420428,121.53245,TPE55293,0,
TPE55294,天母新村,25.12124699952,121.53134848347,TPE55294,0,
TPE55295,天母廣場,25.1193246795518,121.53060908611,TPE55295,0,
TPE55296,齊賢華廈,25.11857,121.52525,TPE55296,0,
TPE55297,榮總一,25.1188249158648,121.520551599272,TPE55297,0,
TPE55298,榮總,25.1184508084325,121.518052504684,TPE55298,0,
TPE55299,永明派出所,25.1172201622833,121.516366480061,TPE55299,0,
TPE55300,綜合市場(捷運石牌站),25.115911,121.515502,TPE55300,0,
TPE55301,石牌國小,25.114301,121.51277,TPE55301,0,
TPE55302,石牌路,25.113305413702086,121.5105335296023,TPE55302,0,
TPE55303,石牌,25.1095368758096,121.512347026452,TPE55303,0,
TPE55304,文林國小,25.10803433,121.5139733,TPE55304,0,
TPE55305,中正高中,25.105059,121.517803,TPE55305,0,
TPE55306,捷運芝山站(福國),25.101765,121.522741,TPE55306,0,
TPE55307,福林橋,25.097079,121.527411,TPE55307,0,
TPE55308,捷運士林站(中山),25.0930123,121.5277552,TPE55308,0,
TPE55309,台電台北北區營業處,25.09069989,121.5273919,TPE55309,0,
TPE55310,銘傳大學,25.08788518,121.5268976,TPE55310,0,
TPE55311,捷運劍潭站(中山),25.085353,121.525327,TPE55311,0,
TPE55312,劍潭,25.0817595131148,121.524712226022,TPE55312,0,
TPE55313,圓山大飯店,25.0772703676354,121.528167347349,TPE55313,0,
TPE55314,中央電台,25.0779258290758,121.53000062511,TPE55314,0,
TPE55315,忠烈祠,25.07800478,121.5319142,TPE55315,0,
TPE55316,空軍司令部,25.0793999240419,121.540311649212,TPE55316,0,
TPE55317,大直高中,25.07949,121.54255,TPE55317,0,
TPE55318,大直國小,25.07971159,121.5453154,TPE55318,0,
TPE55319,捷運大直站,25.0802161011772,121.5479855392,TPE55319,0,
TPE55320,植福宮,25.08160965,121.5488002,TPE55320,0,
TPE55321,自強隧道(大直教會),25.0837373733406,121.549307259251,TPE55321,0,
TPE55322,自強隧道,25.0858624708036,121.551895985064,TPE55322,0,
TPE55323,捷運劍南路站,25.08484,121.555253,TPE55323,0,
TPE55325,南港軟體園區(一期大門),25.05808055,121.6140095,TPE55325,0,
TPE55328,南港軟體園區(一期大門),25.05808055,121.6140095,TPE55328,0,
TPE55329,美麗華,25.0848172776379,121.558119339359,TPE55329,0,
TPE55330,捷運劍南路站,25.0852714154037,121.554679973632,TPE55330,0,
TPE55331,自強隧道,25.08377483,121.5490281,TPE55331,0,
TPE55332,植福宮,25.0808482,121.5482394,TPE55332,0,
TPE55333,捷運大直站,25.0799238282333,121.546139731473,TPE55333,0,
TPE55334,大直高中,25.07978102,121.5436838,TPE55334,0,
TPE55335,空軍司令部,25.07961,121.54169,TPE55335,0,
TPE55336,忠烈祠,25.0780024350627,121.535552182321,TPE55336,0,
TPE55337,中央電台,25.0781282212443,121.530144788528,TPE55337,0,
TPE55338,圓山大飯店,25.077322358349,121.527964269875,TPE55338,0,
TPE55339,劍潭,25.0805889011559,121.524381872313,TPE55339,0,
TPE55340,銘傳大學,25.08697,121.52663,TPE55340,0,
TPE55341,台電台北北區營業處,25.091209,121.527703,TPE55341,0,
TPE55342,士林官邸(中山),25.0947774592454,121.528319753964,TPE55342,0,
TPE55343,福林橋,25.096957,121.527797,TPE55343,0,
TPE55344,捷運芝山站(福國),25.10220572,121.5240749,TPE55344,0,
TPE55345,中正高中,25.1058289859016,121.517290935039,TPE55345,0,
TPE55346,文林國小,25.1075998291069,121.515036396953,TPE55346,0,
TPE55347,石牌,25.1104478952371,121.511778736417,TPE55347,0,
TPE55348,石牌路,25.11352,121.51129,TPE55348,0,
TPE55349,石牌國小,25.11434722,121.5131564,TPE55349,0,
TPE55350,綜合市場(捷運石牌站),25.1157212492135,121.515801262638,TPE55350,0,
TPE55351,永明派出所,25.117369,121.516564,TPE55351,0,
TPE55352,榮總,25.1185668257628,121.51968525315,TPE55352,0,
TPE55353,齊賢華廈,25.11844386,121.5249985,TPE55353,0,
TPE55354,天母廣場,25.11927,121.53084,TPE55354,0,
TPE55355,天母新村,25.121299,121.5315658,TPE55355,0,
TPE55356,天母,25.12424,121.53273,TPE55356,0,
TPE55357,貴子坑水土保持園區,25.14506,121.49262,TPE55357,0,
TPE55358,秀山里,25.1452880512553,121.493826634438,TPE55358,0,
TPE55359,慈航寺,25.144571,121.497011,TPE55359,0,
TPE55360,國泰新村,25.1435377973513,121.498005120919,TPE55360,0,
TPE55361,中和里,25.1420654536477,121.49875524785,TPE55361,0,
TPE55362,復興中學,25.1404257952951,121.500142024239,TPE55362,0,
TPE55363,中和街,25.1391571863191,121.501520744986,TPE55363,0,
TPE55364,新北投,25.137791,121.502937,TPE55364,0,
TPE55365,第一銀行,25.1345133895389,121.50235879653,TPE55365,0,
TPE55366,中央南路,25.1321537676007,121.50131769692,TPE55366,0,
TPE55367,中央南大興街口,25.130163,121.501062,TPE55367,0,
TPE55368,捷運奇岩站,25.12600361,121.4995994,TPE55368,0,
TPE55369,慈后宮,25.1278841376109,121.501189626271,TPE55369,0,
TPE55370,大業路(農禪寺),25.12242987,121.499222,TPE55370,0,
TPE55371,承德公館路口,25.118907,121.501973,TPE55371,0,
TPE55372,立農國小,25.117433,121.503568,TPE55372,0,
TPE55373,實踐街口,25.114726442462,121.506438836067,TPE55373,0,
TPE55374,承德路七段,25.1127066443373,121.508727083955,TPE55374,0,
TPE55375,石牌,25.1095368758096,121.512347026452,TPE55375,0,
TPE55376,文林國小,25.10803433,121.5139733,TPE55376,0,
TPE55377,中正高中,25.105059,121.517803,TPE55377,0,
TPE55378,捷運芝山站(戲曲中心),25.1022630440787,121.520473605143,TPE55378,0,
TPE55379,士林,25.0959118891448,121.524279381093,TPE55379,0,
TPE55380,小北街,25.090999,121.526725,TPE55380,0,
TPE55381,捷運劍潭站(中山),25.085353,121.525327,TPE55381,0,
TPE55382,劍潭,25.0817595131148,121.524712226022,TPE55382,0,
TPE55383,圓山大飯店,25.0772703676354,121.528167347349,TPE55383,0,
TPE55384,中央電台,25.0779258290758,121.53000062511,TPE55384,0,
TPE55385,忠烈祠,25.07800478,121.5319142,TPE55385,0,
TPE55386,空軍司令部,25.0793999240419,121.540311649212,TPE55386,0,
TPE55387,大直高中,25.07949,121.54255,TPE55387,0,
TPE55388,大直國小,25.07971159,121.5453154,TPE55388,0,
TPE55389,植福宮,25.08160965,121.5488002,TPE55389,0,
TPE55390,自強隧道(大直教會),25.0837373733406,121.549307259251,TPE55390,0,
TPE55391,自強隧道,25.0858624708036,121.551895985064,TPE55391,0,
TPE55392,捷運劍南路站,25.08484,121.555253,TPE55392,0,
TPE55393,美麗華,25.0845384449731,121.558196913178,TPE55393,0,
TPE55394,園區街,25.05897,121.61241,TPE55394,0,
TPE55398,捷運大直站,25.0802161011772,121.5479855392,TPE55398,0,
TPE55399,北投公園,25.1363484992167,121.504124469582,TPE55399,0,
TPE55403,捷運芝山站(戲曲中心),25.1025,121.52067,TPE55403,0,
TPE55406,忠烈祠,25.0780024350627,121.535552182321,TPE55406,0,
TPE55407,中央電台,25.0781282212443,121.530144788528,TPE55407,0,
TPE55408,圓山大飯店,25.077322358349,121.527964269875,TPE55408,0,
TPE55409,劍潭,25.0805889011559,121.524381872313,TPE55409,0,
TPE55410,捷運劍潭站(北藝中心),25.084914,121.524923,TPE55410,0,
TPE55411,小北街,25.090706,121.526903,TPE55411,0,
TPE55412,士林,25.096111,121.524405,TPE55412,0,
TPE55413,捷運芝山站一,25.1007959524461,121.522657043885,TPE55413,0,
TPE55414,中正高中,25.1058289859016,121.517290935039,TPE55414,0,
TPE55415,文林國小,25.1075998291069,121.515036396953,TPE55415,0,
TPE55416,石牌,25.1104478952371,121.511778736417,TPE55416,0,
TPE55417,承德路七段,25.11294,121.50901,TPE55417,0,
TPE55418,實踐街口,25.1140889844948,121.507720173671,TPE55418,0,
TPE55419,立農國小,25.1173181486975,121.504190816017,TPE55419,0,
TPE55420,承德公館路口,25.11997,121.501232,TPE55420,0,
TPE55421,大業路(農禪寺),25.12271,121.49945,TPE55421,0,
TPE55422,鳳甲美術館,25.126464,121.498447,TPE55422,0,
TPE55423,大業路(大興街口),25.12909,121.49742,TPE55423,0,
TPE55424,大興街口,25.130578,121.499403,TPE55424,0,
TPE55425,捷運北投站(北投),25.13225,121.49802,TPE55425,0,
TPE55426,幼華高中(北投),25.13423,121.49683,TPE55426,0,
TPE55427,大業中央北路口,25.135605,121.498029,TPE55427,0,
TPE55428,北投國小,25.13384543,121.5007209,TPE55428,0,
TPE55429,第一銀行,25.1349245246441,121.502548648882,TPE55429,0,
TPE55430,新北投,25.1377878885811,121.503116860832,TPE55430,0,
TPE55431,中和街,25.1392080991718,121.501688456724,TPE55431,0,
TPE55432,復興中學,25.140779616914,121.50003982457,TPE55432,0,
TPE55433,中和里,25.1422718056895,121.498822886077,TPE55433,0,
TPE55434,國泰新村,25.1434882184522,121.498191201655,TPE55434,0,
TPE55435,慈航寺,25.144813,121.496498,TPE55435,0,
TPE55436,秀山里,25.1454283711567,121.494135327259,TPE55436,0,
TPE55437,貴子坑水土保持園區,25.1452633730156,121.492633753399,TPE55437,0,
TPE55456,連城中和路口,25.001978,121.498554,TPE55456,0,
TPE55457,廟美里,25.00264981,121.5003993,TPE55457,0,
TPE55458,南山高中(中山路),25.003345,121.502662,TPE55458,0,
TPE55459,佳和公園,25.004905,121.504545,TPE55459,0,
TPE55460,保生路口,25.006803,121.506749,TPE55460,0,
TPE55461,永平高中,25.00919,121.50974,TPE55461,0,
TPE55462,中山路口,25.01056,121.51308,TPE55462,0,
TPE55463,正興里,25.010002,121.515573,TPE55463,0,
TPE55464,大新街,25.00843234,121.5167282,TPE55464,0,
TPE55465,福和里,25.00661028,121.5168879,TPE55465,0,
TPE55466,永利路,25.00531696,121.5188661,TPE55466,0,
TPE55467,福和國中,25.0031337977071,121.521553502861,TPE55467,0,
TPE55468,福和橋(永元路),25.002882,121.522833,TPE55468,0,
TPE55469,公館,25.0120963546845,121.538530831111,TPE55469,0,
TPE55470,臺灣科技大學,25.0134530703612,121.540148830658,TPE55470,0,
TPE55471,臺大癌醫(基隆路),25.015403,121.542468,TPE55471,0,
TPE55472,基隆長興街口,25.0174253459055,121.5448494574872,TPE55472,0,
TPE55473,和平高中,25.01963,121.54746,TPE55473,0,
TPE55474,捷運六張犁站(基隆路),25.0236369355906,121.551906976436,TPE55474,0,
TPE55475,喬治商職,25.02628003,121.5549231,TPE55475,0,
TPE55476,三興國小(臨江街觀光夜市),25.028574,121.557017,TPE55476,0,
TPE55477,世貿中心(基隆路),25.0336777,121.5601565,TPE55477,0,
TPE55478,市政府(市府),25.0383666649821,121.563625169371,TPE55478,0,
TPE55481,南港軟體園區北站,25.05859806,121.6140851,TPE55481,0,
TPE55482,南港軟體園區南站,25.05645046,121.613945,TPE55482,0,
TPE55484,南港軟體園區南站,25.05641711,121.6141291,TPE55484,0,
TPE55488,市政府(松智),25.03683458,121.5653434,TPE55488,0,
TPE55489,世貿中心(基隆路),25.03377228,121.5597982,TPE55489,0,
TPE55490,吳興街口,25.03159406,121.5586001,TPE55490,0,
TPE55491,三興國小(臨江街觀光夜市),25.028215,121.556522,TPE55491,0,
TPE55492,喬治商職,25.02686,121.555194,TPE55492,0,
TPE55493,捷運六張犁站(基隆路),25.023937,121.551926,TPE55493,0,
TPE55494,和平高中,25.02024,121.54763,TPE55494,0,
TPE55495,基隆長興街口,25.01851242321545,121.5456371524934,TPE55495,0,
TPE55496,臺大癌醫(基隆路),25.01576,121.542278,TPE55496,0,
TPE55497,臺灣科技大學,25.01415156,121.540464,TPE55497,0,
TPE55498,公館,25.0121089588721,121.538069443257,TPE55498,0,
TPE55499,福和橋(林森路),25.003877,121.523431,TPE55499,0,
TPE55500,福和國中,25.0033491522373,121.52146366371,TPE55500,0,
TPE55501,永利路,25.00550237,121.5188342,TPE55501,0,
TPE55502,福和里,25.006519,121.517121,TPE55502,0,
TPE55503,大新街,25.008459,121.51691,TPE55503,0,
TPE55504,正興里,25.010161,121.5155,TPE55504,0,
TPE55505,中山路口,25.01075535,121.5126727,TPE55505,0,
TPE55506,永平高中,25.009358,121.50956,TPE55506,0,
TPE55507,保生路口,25.006740270571,121.50639288518,TPE55507,0,
TPE55508,佳和公園,25.004997,121.504269,TPE55508,0,
TPE55509,南山高中(中山路),25.003436,121.502363,TPE55509,0,
TPE55510,廟美里,25.0028038820612,121.500513343799,TPE55510,0,
TPE55511,連城中和路口,25.002187,121.498749,TPE55511,0,
TPE55626,捷運圓山站,25.069744,121.520216,TPE55626,0,
TPE55628,基湖站,25.0801,121.56489,TPE55628,0,
TPE55629,基湖路口,25.08025003,121.5662362,TPE55629,0,
TPE55630,仁寶大樓,25.07921316,121.5684974,TPE55630,0,
TPE55631,瑞光港墘路口,25.077397,121.572469,TPE55631,0,
TPE55632,瑞光路,25.074821,121.577343,TPE55632,0,
TPE55633,公館山,25.07200309,121.5808644,TPE55633,0,
TPE55634,麗寶大樓,25.070391,121.582671,TPE55634,0,
TPE55635,精技大樓,25.06437985,121.582373,TPE55635,0,
TPE55637,精技大樓,25.06366293,121.5815026,TPE55637,0,
TPE55638,麗寶大樓,25.070424,121.58271,TPE55638,0,
TPE55639,公館山,25.071952,121.581177,TPE55639,0,
TPE55640,瑞光路,25.07474699,121.5776,TPE55640,0,
TPE55641,瑞光港墘路口,25.077297,121.573107,TPE55641,0,
TPE55642,仁寶大樓,25.079478,121.568256,TPE55642,0,
TPE55643,基湖路口,25.0805158061818,121.565903409458,TPE55643,0,
TPE55644,基湖站,25.07967938,121.5645798,TPE55644,0,
TPE55646,捷運圓山站,25.069744,121.520216,TPE55646,0,
TPE55744,塔悠路,25.060955,121.56886,TPE55744,0,
TPE55745,撫遠抽水站,25.06222844,121.5685767,TPE55745,0,
TPE55746,塔悠疏散門,25.06506,121.56802,TPE55746,0,
TPE55953,致遠新村,25.1430158716225,121.490788784285,TPE55953,0,
TPE55954,稻香圖書館,25.13974,121.48958,TPE55954,0,
TPE55955,復興崗,25.13807076,121.4923517,TPE55955,0,
TPE55956,文化國小,25.1366901,121.4957248,TPE55956,0,
TPE55957,幼華高中(大業),25.135718233601,121.496806634171,TPE55957,0,
TPE55958,捷運北投站(北投),25.13225,121.49802,TPE55958,0,
TPE55959,幼華高中(北投),25.13423,121.49683,TPE55959,0,
TPE55960,大業中央北路口,25.135605,121.498029,TPE55960,0,
TPE55961,北投國小,25.13384543,121.5007209,TPE55961,0,
TPE55962,第一銀行,25.1349245246441,121.502548648882,TPE55962,0,
TPE55963,北投公園,25.13650495993,121.504349925817,TPE55963,0,
TPE55964,新北投,25.137748,121.504307,TPE55964,0,
TPE55965,華僑會館,25.13930593,121.5059604,TPE55965,0,
TPE55966,雅敘園,25.14066656,121.506324,TPE55966,0,
TPE55967,源之鄉,25.14134,121.50781,TPE55967,0,
TPE55968,郵政訓練所,25.14102259,121.5097788,TPE55968,0,
TPE55969,八勝園,25.1411661449186,121.511030827324,TPE55969,0,
TPE55970,上北投,25.14187,121.51406,TPE55970,0,
TPE55971,泉源別墅,25.14275949,121.5178621,TPE55971,0,
TPE55972,大同之家,25.146018,121.523174,TPE55972,0,
TPE55973,十八份福德宮,25.147905,121.522296,TPE55973,0,
TPE55974,十八份,25.150358,121.523109,TPE55974,0,
TPE55975,泉源國小,25.14917,121.52465,TPE55975,0,
TPE55976,泉源國小宿舍,25.150533,121.525477,TPE55976,0,
TPE55977,無尾崙,25.15242561,121.5273725,TPE55977,0,
TPE55978,頂湖,25.15638367,121.530313,TPE55978,0,
TPE55979,頂湖,25.15631173,121.530112,TPE55979,0,
TPE55980,無尾崙,25.15228087,121.5273248,TPE55980,0,
TPE55981,泉源國小宿舍,25.15064,121.52536,TPE55981,0,
TPE55982,泉源國小,25.14919,121.5244,TPE55982,0,
TPE55983,十八份,25.150479,121.523106,TPE55983,0,
TPE55984,十八份福德宮,25.14767,121.52225,TPE55984,0,
TPE55985,大同之家,25.14588,121.52314,TPE55985,0,
TPE55986,泉源別墅,25.14288044,121.5179218,TPE55986,0,
TPE55987,上北投,25.14187054,121.5138656,TPE55987,0,
TPE55988,八勝園,25.14139054,121.511701,TPE55988,0,
TPE55989,郵政訓練所,25.14117,121.50929,TPE55989,0,
TPE55990,源之鄉,25.14152,121.50773,TPE55990,0,
TPE55991,雅敘園,25.14053914,121.5062464,TPE55991,0,
TPE55992,華僑會館,25.13931402,121.5057796,TPE55992,0,
TPE55993,新北投,25.1376964610609,121.504158979648,TPE55993,0,
TPE55994,北投公園,25.1363484992167,121.504124469582,TPE55994,0,
TPE55995,第一銀行,25.1345133895389,121.50235879653,TPE55995,0,
TPE55996,中央南路,25.1321537676007,121.50131769692,TPE55996,0,
TPE55997,大興街口,25.130578,121.499403,TPE55997,0,
TPE55998,捷運北投站(北投),25.13225,121.49802,TPE55998,0,
TPE55999,幼華高中(北投),25.13423,121.49683,TPE55999,0,
TPE56000,文化國小,25.13690086,121.4955289,TPE56000,0,
TPE56001,復興崗,25.13812,121.4926,TPE56001,0,
TPE56002,稻香圖書館,25.14056,121.48966,TPE56002,0,
TPE56003,致遠新村,25.1430048049067,121.490879066621,TPE56003,0,
TPE56089,大佳河濱公園,25.0737318514423,121.543782182961,TPE56089,0,
TPE56091,新生公園(林安泰),25.0718150932832,121.532049633909,TPE56091,0,
TPE56092,新生公園,25.068377333479,121.531233530381,TPE56092,0,
TPE56093,吉林路底,25.0671439681624,121.530399427523,TPE56093,0,
TPE56094,新福里,25.065151,121.5302915,TPE56094,0,
TPE56095,新壽公園,25.0633783394423,121.530295913433,TPE56095,0,
TPE56096,錦州街口,25.060529,121.530215,TPE56096,0,
TPE56097,民生東路口,25.05840464,121.5301123,TPE56097,0,
TPE56098,台北銀行,25.0563427,121.5300534,TPE56098,0,
TPE56099,吉林國小,25.0541988929268,121.529972633353,TPE56099,0,
TPE56100,長安國小(吉林),25.05134169,121.5299293,TPE56100,0,
TPE56101,正守公園,25.04827485,121.5287418,TPE56101,0,
TPE56102,長安林森路口,25.04902285,121.5255434,TPE56102,0,
TPE56103,華山公園,25.0481741643018,121.524119571056,TPE56103,0,
TPE56104,市民林森路口,25.04801517,121.5231846,TPE56104,0,
TPE56105,臺北車站(鄭州),25.04882,121.51764,TPE56105,0,
TPE56106,聯合醫院中興院區(西寧),25.05126,121.5084,TPE56106,0,
TPE56107,延平一站(長安),25.05181,121.51269,TPE56107,0,
TPE56108,當代藝術館,25.05036,121.51892,TPE56108,0,
TPE56109,長安東路一段,25.04957589,121.5224936,TPE56109,0,
TPE56110,長安林森路口,25.04871037,121.5259734,TPE56110,0,
TPE56111,正守公園,25.04814093,121.5287092,TPE56111,0,
TPE56112,長安國小(吉林),25.049486,121.530068,TPE56112,0,
TPE56113,南京東路口,25.051132,121.530156,TPE56113,0,
TPE56114,吉林國小,25.052832,121.530202,TPE56114,0,
TPE56116,民生東路口,25.058365,121.530273,TPE56116,0,
TPE56117,錦州街口,25.060532,121.530302,TPE56117,0,
TPE56118,新壽公園,25.06327338,121.5303895,TPE56118,0,
TPE56119,吉林路底,25.0671453212593,121.530461591151,TPE56119,0,
TPE56124,大佳河濱公園,25.0737318514423,121.543782182961,TPE56124,0,
TPE56127,胡適國小,25.04344894,121.6190381,TPE56127,0,
TPE56128,胡適國小,25.04356116,121.6188397,TPE56128,0,
TPE56129,淡江大學,25.176635,121.448174,TPE56129,0,
TPE56130,黃昏市場,25.17677884,121.4449603,TPE56130,0,
TPE56131,北淡水,25.175626,121.441793,TPE56131,0,
TPE56132,永樂巷口(中山市場),25.1704243596582,121.442618297947,TPE56132,0,
TPE56133,華南銀行,25.16938,121.444257,TPE56133,0,
TPE56134,捷運淡水站,25.1674549071321,121.446540610778,TPE56134,0,
TPE56135,運動公園,25.1644146571651,121.450473694757,TPE56135,0,
TPE56136,外竿蓁林,25.1621775958734,121.452589611071,TPE56136,0,
TPE56137,竿蓁林,25.159233,121.45522,TPE56137,0,
TPE56138,輕軌紅樹林站,25.156231,121.458942,TPE56138,0,
TPE56139,捷運紅樹林站,25.1538309248044,121.459145801051,TPE56139,0,
TPE56140,八勢里,25.150520722511,121.459294535654,TPE56140,0,
TPE56141,竹圍國小,25.1479171816491,121.4594429383,TPE56141,0,
TPE56142,安老所,25.143486,121.4595,TPE56142,0,
TPE56143,馬偕醫院,25.139953,121.459527,TPE56143,0,
TPE56144,民權路3巷口,25.1416553,121.4597852,TPE56144,0,
TPE56145,安老所,25.14631,121.45973,TPE56145,0,
TPE56146,竹圍國小,25.14846958,121.4597473,TPE56146,0,
TPE56147,八勢里,25.15123,121.45952,TPE56147,0,
TPE56148,捷運紅樹林站,25.15467673,121.4595096,TPE56148,0,
TPE56149,輕軌紅樹林站,25.155971,121.459459,TPE56149,0,
TPE56150,竿蓁林,25.1591222,121.4561149,TPE56150,0,
TPE56151,外竿蓁林,25.16271663,121.4525003,TPE56151,0,
TPE56152,運動公園,25.1649557989407,121.450488465216,TPE56152,0,
TPE56153,捷運淡水站,25.16841,121.44588,TPE56153,0,
TPE56154,永樂巷口(中山市場),25.17060594,121.4430187,TPE56154,0,
TPE56155,北淡水,25.175635,121.44194,TPE56155,0,
TPE56156,黃昏市場,25.1767848,121.4452193,TPE56156,0,
TPE56157,淡江大學,25.176635,121.448174,TPE56157,0,
TPE56158,捷運東湖站(南湖高中),25.0672071869982,121.611573583354,TPE56158,0,
TPE56159,捷運東湖站(南湖高中),25.0674930032886,121.61150222666,TPE56159,0,
TPE56162,中山錦和路口,25.00500509,121.4863334,TPE56162,0,
TPE56169,新福里,25.0646446447265,121.53043612268,TPE56169,0,
TPE56170,忠誠公園,25.1039067740372,121.525683877315,TPE56170,0,
TPE56171,雨農國小,25.1050501328713,121.528640834207,TPE56171,0,
TPE56176,蘭雅新城,25.1070832174183,121.530150260751,TPE56176,0,
TPE56177,蘭雅新城,25.107166732371,121.529800366051,TPE56177,0,
TPE56178,雨農國小,25.1054396312581,121.528560201223,TPE56178,0,
TPE56179,忠誠公園,25.1043342088164,121.525920635582,TPE56179,0,
TPE56180,捷運芝山站(福國),25.10220572,121.5240749,TPE56180,0,
TPE56181,小北街,25.090999,121.526725,TPE56181,0,
TPE56515,中行里,25.040216,121.584886,TPE56515,0,
TPE56519,濱江國中,25.07999076,121.5612469,TPE56519,0,
TPE56520,濱江國中,25.07999076,121.5612469,TPE56520,0,
TPE56527,捷運行天宮站(松江路),25.0605356,121.5331063,TPE56527,0,
TPE56543,陽明山國家公園管理處,25.15532,121.54608,TPE56543,0,
TPE56544,童軍站,25.15831856,121.5468387,TPE56544,0,
TPE56545,磺仔外,25.16067,121.54528,TPE56545,0,
TPE56546,氣象臺,25.16172,121.54429,TPE56546,0,
TPE56547,陽明書屋,25.16310508,121.5448478,TPE56547,0,
TPE56548,竹子湖派出所,25.16727,121.5404,TPE56548,0,
TPE56549,竹子湖,25.17264,121.533407,TPE56549,0,
TPE56550,湖田區民活動中心,25.177617,121.534256,TPE56550,0,
TPE56551,竹子湖派出所,25.16733,121.54022,TPE56551,0,
TPE56552,水雲澗,25.1644,121.54405,TPE56552,0,
TPE56553,陽明書屋,25.16297,121.54468,TPE56553,0,
TPE56554,陽明山國家公園管理處,25.1552,121.54612,TPE56554,0,
TPE56555,外雙溪(故宮),25.0971722381372,121.546828656344,TPE56555,0,
TPE56556,通北街口,25.079985,121.54125,TPE56556,0,
TPE56557,圓山新城一,25.082444,121.540087,TPE56557,0,
