time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
45057,12:30:57,pt_agent_20,walk,walk,296318.4361745828,2781634.654313222,0,in_leg,,,,,,,,,,2,"home,work"
45059,12:30:59,pt_agent_19,walk,walk,301239.360341394,2777095.6918776673,0,in_leg,,,,,,,,,,2,"home,work"
45060,12:31:00,car_agent_15,walk,walk,308063.8506504065,2770414.0406504064,0,in_leg,,,,,work,1,5707,0.08013387561052548,spatial,2,"home,work"
45062,12:31:02,pt_agent_20,walk,walk,296316.073372914,2781639.4440661105,0,in_leg,,,,,,,,,,2,"home,work"
45064,12:31:04,pt_agent_19,walk,walk,301237.9002038881,2777100.829454718,0,in_leg,,,,,,,,,,2,"home,work"
45065,12:31:05,car_agent_15,walk,walk,308069.12794037943,2770414.8712737127,0,in_leg,,,,,work,1,5707,0.07479161723644528,spatial,2,"home,work"
45067,12:31:07,pt_agent_20,walk,walk,296313.7105712452,2781644.233818999,0,in_leg,,,,,,,,,,2,"home,work"
45069,12:31:09,pt_agent_19,walk,walk,301236.4400663822,2777105.9670317685,0,in_leg,,,,,,,,,,2,"home,work"
45070,12:31:10,car_agent_15,walk,walk,308074.4052303523,2770415.701897019,0,in_leg,,,,,work,1,5707,0.06944935886242261,spatial,2,"home,work"
45072,12:31:12,pt_agent_20,walk,walk,296311.34776957636,2781649.023571887,0,in_leg,,,,,,,,,,2,"home,work"
45074,12:31:14,pt_agent_19,walk,walk,301234.9799288762,2777111.1046088194,0,in_leg,,,,,,,,,,2,"home,work"
45075,12:31:15,car_agent_15,walk,walk,308079.68252032524,2770416.5325203254,0,in_leg,,,,,work,1,5707,0.06410710048834244,spatial,2,"home,work"
45077,12:31:17,pt_agent_20,walk,walk,296308.98496790754,2781653.8133247755,0,in_leg,,,,,,,,,,2,"home,work"
45079,12:31:19,pt_agent_19,walk,walk,301233.5197913703,2777116.24218587,0,in_leg,,,,,,,,,,2,"home,work"
45080,12:31:20,car_agent_15,walk,walk,308084.9598102981,2770417.3631436313,0,in_leg,,,,,work,1,5707,0.05876484211439216,spatial,2,"home,work"
45082,12:31:22,pt_agent_20,walk,walk,296306.6221662388,2781658.6030776636,0,in_leg,,,,,,,,,,2,"home,work"
45084,12:31:24,pt_agent_19,walk,walk,301232.05965386436,2777121.379762921,0,in_leg,,,,,,,,,,2,"home,work"
45085,12:31:25,car_agent_15,walk,walk,308090.237100271,2770418.1937669376,0,in_leg,,,,,work,1,5707,0.053422583740369484,spatial,2,"home,work"
45087,12:31:27,pt_agent_20,walk,walk,296304.25936456997,2781663.392830552,0,in_leg,,,,,,,,,,2,"home,work"
45089,12:31:29,pt_agent_19,walk,walk,301230.59951635846,2777126.517339972,0,in_leg,,,,,,,,,,2,"home,work"
45090,12:31:30,car_agent_15,walk,walk,308095.5143902439,2770419.024390244,0,in_leg,,,,,work,1,5707,0.04808032536628931,spatial,2,"home,work"
45092,12:31:32,pt_agent_20,walk,walk,296301.89656290115,2781668.1825834406,0,in_leg,,,,,,,,,,2,"home,work"
45094,12:31:34,pt_agent_19,walk,walk,301229.1393788525,2777131.654917022,0,in_leg,,,,,,,,,,2,"home,work"
45095,12:31:35,car_agent_15,walk,walk,308100.7916802168,2770419.8550135503,0,in_leg,,,,,work,1,5707,0.04273806699226662,spatial,2,"home,work"
45097,12:31:37,pt_agent_20,walk,walk,296299.53376123233,2781672.9723363286,0,in_leg,,,,,,,,,,2,"home,work"
45099,12:31:39,pt_agent_19,walk,walk,301227.6792413466,2777136.792494073,0,in_leg,,,,,,,,,,2,"home,work"
45100,12:31:40,car_agent_15,walk,walk,308106.0689701897,2770420.6856368566,0,in_leg,,,,,work,1,5707,0.03739580861818645,spatial,2,"home,work"
45102,12:31:42,pt_agent_20,walk,walk,296297.1709595635,2781677.762089217,0,in_leg,,,,,,,,,,2,"home,work"
45104,12:31:44,pt_agent_19,walk,walk,301226.21910384065,2777141.930071124,0,in_leg,,,,,,,,,,2,"home,work"
45105,12:31:45,car_agent_15,walk,walk,308111.3462601626,2770421.5162601625,0,in_leg,,,,,work,1,5707,0.03205355024423617,spatial,2,"home,work"
45107,12:31:47,pt_agent_20,walk,walk,296294.80815789476,2781682.5518421056,0,in_leg,,,,,,,,,,2,"home,work"
45109,12:31:49,pt_agent_19,walk,walk,301224.75896633475,2777147.0676481747,0,in_leg,,,,,,,,,,2,"home,work"
45110,12:31:50,car_agent_15,walk,walk,308116.6235501355,2770422.346883469,0,in_leg,,,,,work,1,5707,0.026711291870155994,spatial,2,"home,work"
45112,12:31:52,pt_agent_20,walk,walk,296292.44535622594,2781687.3415949936,0,in_leg,,,,,,,,,,2,"home,work"
45114,12:31:54,pt_agent_19,walk,walk,301223.2988288288,2777152.2052252255,0,in_leg,,,,,,,,,,2,"home,work"
45115,12:31:55,car_agent_15,walk,walk,308121.9008401084,2770423.177506775,0,in_leg,,,,,work,1,5707,0.02136903349613331,spatial,2,"home,work"
